Taiwan Daily Report by NCHC,,,,,,,,,,,,,,,,,
ID,location,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,daily_vaccinations_per_million,daily_people_vaccinated,daily_people_vaccinated_per_hundred,manufacturer
"96,581",United Kingdom,GBR,2021-04-02,"36,631,187","31,425,682","5,205,505",0,"354,051","515,748.00",53.71,46.07,7.63,0.00,"7,561.00","242,607",0.36,Oxford/AstraZeneca; Pfizer/BioNTech
"96,580",United Kingdom,GBR,2021-04-01,"36,277,136","31,318,262","4,958,874",0,"616,234","564,449.00",53.19,45.92,7.27,0.00,"8,276.00","286,019",0.42,Oxford/AstraZeneca; Pfizer/BioNTech
"96,579",United Kingdom,GBR,2021-03-31,"35,660,902","31,147,444","4,513,458",0,"627,008","556,319.00",52.28,45.67,6.62,0.00,"8,156.00","308,037",0.45,Oxford/AstraZeneca; Pfizer/BioNTech
"96,578",United Kingdom,GBR,2021-03-30,"35,033,894","30,908,010","4,125,884",0,"503,599","549,647.00",51.36,45.31,6.05,0.00,"8,058.00","322,070",0.47,Oxford/AstraZeneca; Pfizer/BioNTech
"96,577",United Kingdom,GBR,2021-03-29,"34,530,295","30,682,093","3,848,202",0,"405,039","548,391.00",50.63,44.98,5.64,0.00,"8,040.00","336,317",0.49,Oxford/AstraZeneca; Pfizer/BioNTech
"96,576",United Kingdom,GBR,2021-03-28,"34,125,256","30,445,284","3,679,972",0,"441,142","549,414.00",50.03,44.64,5.40,0.00,"8,055.00","349,615",0.51,Oxford/AstraZeneca; Pfizer/BioNTech
"96,575",United Kingdom,GBR,2021-03-27,"33,684,114","30,151,736","3,532,378",0,"663,162","546,339.00",49.39,44.21,5.18,0.00,"8,010.00","360,109",0.53,Oxford/AstraZeneca; Pfizer/BioNTech
"96,574",United Kingdom,GBR,2021-03-26,"33,020,952","29,727,435","3,293,517",0,"694,959","572,214.00",48.41,43.58,4.83,0.00,"8,389.00","406,968",0.60,Oxford/AstraZeneca; Pfizer/BioNTech
"96,573",United Kingdom,GBR,2021-03-25,"32,325,993","29,316,130","3,009,863",0,"559,324","578,742.00",47.39,42.98,4.41,0.00,"8,485.00","436,057",0.64,Oxford/AstraZeneca; Pfizer/BioNTech
"96,572",United Kingdom,GBR,2021-03-24,"31,766,669","28,991,188","2,775,481",0,"580,307","593,163.00",46.57,42.50,4.07,0.00,"8,696.00","465,102",0.68,Oxford/AstraZeneca; Pfizer/BioNTech
"96,571",United Kingdom,GBR,2021-03-23,"31,186,362","28,653,523","2,532,839",0,"494,805","593,384.00",45.72,42.01,3.71,0.00,"8,700.00","482,900",0.71,Oxford/AstraZeneca; Pfizer/BioNTech
"96,570",United Kingdom,GBR,2021-03-22,"30,691,557","28,327,873","2,363,684",0,"412,197","598,286.00",45.00,41.53,3.47,0.00,"8,772.00","498,281",0.73,Oxford/AstraZeneca; Pfizer/BioNTech
"96,569",United Kingdom,GBR,2021-03-21,"30,279,360","27,997,976","2,281,384",0,"419,618","602,266.00",44.39,41.05,3.34,0.00,"8,830.00","506,394",0.74,Oxford/AstraZeneca; Pfizer/BioNTech
"96,568",United Kingdom,GBR,2021-03-20,"29,859,742","27,630,970","2,228,772",0,"844,285","582,660.00",43.78,40.51,3.27,0.00,"8,543.00","490,680",0.72,Oxford/AstraZeneca; Pfizer/BioNTech
"96,567",United Kingdom,GBR,2021-03-19,"29,015,457","26,878,662","2,136,795",0,"740,655","542,657.00",42.54,39.41,3.13,0.00,"7,956.00","456,366",0.67,Oxford/AstraZeneca; Pfizer/BioNTech
"96,566",United Kingdom,GBR,2021-03-18,"28,274,802","26,263,732","2,011,070",0,"660,276","502,171.00",41.45,38.51,2.95,0.00,"7,362.00","421,315",0.62,Oxford/AstraZeneca; Pfizer/BioNTech
"96,565",United Kingdom,GBR,2021-03-17,"27,614,526","25,735,472","1,879,054",0,"581,855","458,471.00",40.49,37.73,2.75,0.00,"6,722.00","383,108",0.56,Oxford/AstraZeneca; Pfizer/BioNTech
"96,564",United Kingdom,GBR,2021-03-16,"27,032,671","25,273,226","1,759,445",0,"529,119","424,070.00",39.63,37.05,2.58,0.00,"6,217.00","351,914",0.52,Oxford/AstraZeneca; Pfizer/BioNTech
"96,563",United Kingdom,GBR,2021-03-15,"26,503,552","24,839,906","1,663,646",0,"440,051","389,942.00",38.86,36.42,2.44,0.00,"5,717.00","321,054",0.47,Oxford/AstraZeneca; Pfizer/BioNTech
"96,562",United Kingdom,GBR,2021-03-14,"26,063,501","24,453,221","1,610,280",0,"282,381","363,372.00",38.21,35.85,2.36,0.00,"5,327.00","296,567",0.44,Oxford/AstraZeneca; Pfizer/BioNTech
"96,561",United Kingdom,GBR,2021-03-13,"25,781,120","24,196,211","1,584,909",0,"564,263","349,372.00",37.80,35.47,2.32,0.00,"5,122.00","283,300",0.42,Oxford/AstraZeneca; Pfizer/BioNTech
"96,560",United Kingdom,GBR,2021-03-12,"25,216,857","23,684,103","1,532,754",0,"457,254","332,820.00",36.97,34.72,2.25,0.00,"4,880.00","269,689",0.40,Oxford/AstraZeneca; Pfizer/BioNTech
"96,559",United Kingdom,GBR,2021-03-11,"24,759,603","23,314,525","1,445,078",0,"354,372","338,103.00",36.30,34.18,2.12,0.00,"4,957.00","279,387",0.41,Oxford/AstraZeneca; Pfizer/BioNTech
"96,558",United Kingdom,GBR,2021-03-10,"24,405,231","23,053,716","1,351,515",0,"341,049","351,257.00",35.78,33.80,1.98,0.00,"5,150.00","295,878",0.43,Oxford/AstraZeneca; Pfizer/BioNTech
"96,557",United Kingdom,GBR,2021-03-09,"24,064,182","22,809,829","1,254,353",0,"290,223","352,165.00",35.28,33.44,1.84,0.00,"5,163.00","300,888",0.44,Oxford/AstraZeneca; Pfizer/BioNTech
"96,556",United Kingdom,GBR,2021-03-08,"23,773,959","22,592,528","1,181,431",0,"254,061","350,177.00",34.86,33.12,1.73,0.00,"5,134.00","301,987",0.44,Oxford/AstraZeneca; Pfizer/BioNTech
"96,555",United Kingdom,GBR,2021-03-07,"23,519,898","22,377,255","1,142,643",0,"184,384","346,947.00",34.48,32.81,1.68,0.00,"5,087.00","300,258",0.44,Oxford/AstraZeneca; Pfizer/BioNTech
"96,554",United Kingdom,GBR,2021-03-06,"23,335,514","22,213,112","1,122,402",0,"448,396","349,976.00",34.21,32.57,1.65,0.00,"5,131.00","303,366",0.45,Oxford/AstraZeneca; Pfizer/BioNTech
"96,553",United Kingdom,GBR,2021-03-05,"22,887,118","21,796,278","1,090,840",0,"494,235","348,037.00",33.56,31.96,1.60,0.00,"5,103.00","302,033",0.44,Oxford/AstraZeneca; Pfizer/BioNTech
"96,552",United Kingdom,GBR,2021-03-04,"22,392,883","21,358,815","1,034,068",0,"446,450","354,184.00",32.83,31.31,1.52,0.00,"5,193.00","311,609",0.46,Oxford/AstraZeneca; Pfizer/BioNTech
"96,551",United Kingdom,GBR,2021-03-03,"21,946,433","20,982,571","963,862",0,"347,406","364,840.00",32.18,30.76,1.41,0.00,"5,349.00","327,248",0.48,Oxford/AstraZeneca; Pfizer/BioNTech
"96,550",United Kingdom,GBR,2021-03-02,"21,599,027","20,703,615","895,412",0,"276,310","383,864.00",31.67,30.35,1.31,0.00,"5,628.00","351,535",0.52,Oxford/AstraZeneca; Pfizer/BioNTech
"96,549",United Kingdom,GBR,2021-03-01,"21,322,717","20,478,619","844,098",0,"231,450","394,821.00",31.26,30.02,1.24,0.00,"5,789.00","366,063",0.54,Oxford/AstraZeneca; Pfizer/BioNTech
"96,548",United Kingdom,GBR,2021-02-28,"21,091,267","20,275,451","815,816",0,"205,584","391,872.00",30.92,29.73,1.20,0.00,"5,745.00","364,516",0.53,Oxford/AstraZeneca; Pfizer/BioNTech
"96,547",United Kingdom,GBR,2021-02-27,"20,885,683","20,089,551","796,132",0,"434,825","384,059.00",30.62,29.45,1.17,0.00,"5,631.00","358,204",0.53,Oxford/AstraZeneca; Pfizer/BioNTech
"96,546",United Kingdom,GBR,2021-02-26,"20,450,858","19,682,048","768,810",0,"537,266","371,219.00",29.98,28.86,1.13,0.00,"5,443.00","347,801",0.51,Oxford/AstraZeneca; Pfizer/BioNTech
"96,545",United Kingdom,GBR,2021-02-25,"19,913,592","19,177,555","736,037",0,"521,039","349,781.00",29.20,28.12,1.08,0.00,"5,128.00","328,860",0.48,Oxford/AstraZeneca; Pfizer/BioNTech
"96,544",United Kingdom,GBR,2021-02-24,"19,392,553","18,691,835","700,718",0,"480,575","342,250.00",28.43,27.40,1.03,0.00,"5,018.00","324,108",0.48,Oxford/AstraZeneca; Pfizer/BioNTech
"96,543",United Kingdom,GBR,2021-02-23,"18,911,978","18,242,873","669,105",0,"353,009","344,633.00",27.73,26.75,0.98,0.00,"5,053.00","328,843",0.48,Oxford/AstraZeneca; Pfizer/BioNTech
"96,542",United Kingdom,GBR,2021-02-22,"18,558,969","17,916,181","642,788",0,"210,804","348,100.00",27.21,26.27,0.94,0.00,"5,104.00","334,296",0.49,Oxford/AstraZeneca; Pfizer/BioNTech
"96,541",United Kingdom,GBR,2021-02-21,"18,348,165","17,723,840","624,325",0,"150,896","358,341.00",26.90,25.99,0.92,0.00,"5,254.00","346,241",0.51,Oxford/AstraZeneca; Pfizer/BioNTech
"96,540",United Kingdom,GBR,2021-02-20,"18,197,269","17,582,121","615,148",0,"344,942","371,052.00",26.68,25.78,0.90,0.00,"5,440.00","359,990",0.53,Oxford/AstraZeneca; Pfizer/BioNTech
"96,539",United Kingdom,GBR,2021-02-19,"17,852,327","17,247,442","604,885",0,"387,200","394,376.00",26.17,25.29,0.89,0.00,"5,782.00","384,374",0.56,Oxford/AstraZeneca; Pfizer/BioNTech
"96,538",United Kingdom,GBR,2021-02-18,"17,465,127","16,875,536","589,591",0,"468,321","417,544.00",25.61,24.74,0.86,0.00,"6,122.00","409,045",0.60,Oxford/AstraZeneca; Pfizer/BioNTech
"96,537",United Kingdom,GBR,2021-02-17,"16,996,806","16,423,082","573,724",0,"497,257","423,322.00",24.92,24.08,0.84,0.00,"6,206.00","416,282",0.61,Oxford/AstraZeneca; Pfizer/BioNTech
"96,536",United Kingdom,GBR,2021-02-16,"16,499,549","15,940,972","558,577",0,"377,277","417,385.00",24.19,23.37,0.82,0.00,"6,119.00","411,811",0.60,Oxford/AstraZeneca; Pfizer/BioNTech
"96,535",United Kingdom,GBR,2021-02-15,"16,122,272","15,576,107","546,165",0,"282,491","422,771.00",23.64,22.84,0.80,0.00,"6,198.00","418,517",0.61,Oxford/AstraZeneca; Pfizer/BioNTech
"96,534",United Kingdom,GBR,2021-02-14,"15,839,781","15,300,151","539,630",0,"239,877","433,313.00",23.22,22.43,0.79,0.00,"6,353.00","429,449",0.63,Oxford/AstraZeneca; Pfizer/BioNTech
"96,533",United Kingdom,GBR,2021-02-13,"15,599,904","15,062,189","537,715",0,"508,208","439,024.00",22.87,22.08,0.79,0.00,"6,437.00","435,310",0.64,Oxford/AstraZeneca; Pfizer/BioNTech
"96,532",United Kingdom,GBR,2021-02-12,"15,091,696","14,556,827","534,869",0,"549,378","445,204.00",22.13,21.34,0.78,0.00,"6,527.00","441,660",0.65,Oxford/AstraZeneca; Pfizer/BioNTech
"96,531",United Kingdom,GBR,2021-02-11,"14,542,318","14,012,224","530,094",0,"508,763","437,897.00",21.32,20.54,0.78,0.00,"6,420.00","434,454",0.64,Oxford/AstraZeneca; Pfizer/BioNTech
"96,530",United Kingdom,GBR,2021-02-10,"14,033,555","13,509,108","524,447",0,"455,704","434,444.00",20.57,19.81,0.77,0.00,"6,369.00","431,232",0.63,Oxford/AstraZeneca; Pfizer/BioNTech
"96,529",United Kingdom,GBR,2021-02-09,"13,577,851","13,058,298","519,553",0,"414,973","436,774.00",19.91,19.15,0.76,0.00,"6,404.00","433,832",0.64,Oxford/AstraZeneca; Pfizer/BioNTech
"96,528",United Kingdom,GBR,2021-02-08,"13,162,878","12,646,486","516,392",0,"356,291","431,338.00",19.30,18.54,0.76,0.00,"6,324.00","428,539",0.63,Oxford/AstraZeneca; Pfizer/BioNTech
"96,527",United Kingdom,GBR,2021-02-07,"12,806,587","12,294,006","512,581",0,"279,850","430,859.00",18.78,18.02,0.75,0.00,"6,317.00","428,234",0.63,Oxford/AstraZeneca; Pfizer/BioNTech
"96,526",United Kingdom,GBR,2021-02-06,"12,526,737","12,015,018","511,719",0,"551,470","436,908.00",18.37,17.62,0.75,0.00,"6,406.00","433,956",0.64,Oxford/AstraZeneca; Pfizer/BioNTech
"96,525",United Kingdom,GBR,2021-02-05,"11,975,267","11,465,210","510,057",0,"498,227","445,128.00",17.56,16.81,0.75,0.00,"6,526.00","440,896",0.65,Oxford/AstraZeneca; Pfizer/BioNTech
"96,524",United Kingdom,GBR,2021-02-04,"11,477,040","10,971,047","505,993",0,"484,596","443,943.00",16.83,16.08,0.74,0.00,"6,509.00","439,980",0.65,Oxford/AstraZeneca; Pfizer/BioNTech
"96,523",United Kingdom,GBR,2021-02-03,"10,992,444","10,490,487","501,957",0,"472,011","434,171.00",16.12,15.38,0.74,0.00,"6,365.00","430,532",0.63,Oxford/AstraZeneca; Pfizer/BioNTech
"96,522",United Kingdom,GBR,2021-02-02,"10,520,433","10,021,471","498,962",0,"376,922","411,699.00",15.42,14.69,0.73,0.00,"6,036.00","408,155",0.60,Oxford/AstraZeneca; Pfizer/BioNTech
"96,521",United Kingdom,GBR,2021-02-01,"10,143,511","9,646,715","496,796",0,"352,935","402,534.00",14.87,14.14,0.73,0.00,"5,902.00","399,055",0.59,Oxford/AstraZeneca; Pfizer/BioNTech
"96,520",United Kingdom,GBR,2021-01-31,"9,790,576","9,296,367","494,209",0,"322,194","392,361.00",14.35,13.63,0.72,0.00,"5,752.00","388,971",0.57,Oxford/AstraZeneca; Pfizer/BioNTech
"96,519",United Kingdom,GBR,2021-01-30,"9,468,382","8,977,329","491,053",0,"609,010","377,914.00",13.88,13.16,0.72,0.00,"5,541.00","374,858",0.55,Oxford/AstraZeneca; Pfizer/BioNTech
"96,518",United Kingdom,GBR,2021-01-29,"8,859,372","8,378,940","480,432",0,"489,934","361,343.00",12.99,12.28,0.70,0.00,"5,298.00","359,656",0.53,Oxford/AstraZeneca; Pfizer/BioNTech
"96,517",United Kingdom,GBR,2021-01-28,"8,369,438","7,891,184","478,254",0,"416,188","359,934.00",12.27,11.57,0.70,0.00,"5,277.00","358,297",0.53,Oxford/AstraZeneca; Pfizer/BioNTech
"96,516",United Kingdom,GBR,2021-01-27,"7,953,250","7,476,765","476,485",0,"314,707","359,424.00",11.66,10.96,0.70,0.00,"5,270.00","357,645",0.52,Oxford/AstraZeneca; Pfizer/BioNTech
"96,515",United Kingdom,GBR,2021-01-26,"7,638,543","7,164,387","474,156",0,"312,770","366,883.00",11.20,10.50,0.70,0.00,"5,379.00","364,950",0.54,Oxford/AstraZeneca; Pfizer/BioNTech
"96,514",United Kingdom,GBR,2021-01-25,"7,325,773","6,853,327","472,446",0,"281,725","371,761.00",10.74,10.05,0.69,0.00,"5,450.00","369,536",0.54,Oxford/AstraZeneca; Pfizer/BioNTech
"96,513",United Kingdom,GBR,2021-01-24,"7,044,048","6,573,570","470,478",0,"221,067","361,321.00",10.33,9.64,0.69,0.00,"5,297.00","358,724",0.53,Oxford/AstraZeneca; Pfizer/BioNTech
"96,512",United Kingdom,GBR,2021-01-23,"6,822,981","6,353,321","469,660",0,"493,013","357,218.00",10.00,9.31,0.69,0.00,"5,237.00","354,418",0.52,Oxford/AstraZeneca; Pfizer/BioNTech
"96,511",United Kingdom,GBR,2021-01-22,"6,329,968","5,861,351","468,617",0,"480,069","329,466.00",9.28,8.59,0.69,0.00,"4,830.00","326,441",0.48,Oxford/AstraZeneca; Pfizer/BioNTech
"96,510",United Kingdom,GBR,2021-01-21,"5,849,899","5,383,103","466,796",0,"412,615","310,246.00",8.58,7.89,0.68,0.00,"4,549.00","306,880",0.45,Oxford/AstraZeneca; Pfizer/BioNTech
"96,509",United Kingdom,GBR,2021-01-20,"5,437,284","4,973,248","464,036",0,"366,919","297,294.00",7.97,7.29,0.68,0.00,"4,359.00","293,571",0.43,Oxford/AstraZeneca; Pfizer/BioNTech
"96,508",United Kingdom,GBR,2021-01-19,"5,070,365","4,609,740","460,625",0,"346,922","286,118.00",7.43,6.76,0.68,0.00,"4,195.00","281,490",0.41,Oxford/AstraZeneca; Pfizer/BioNTech
"96,507",United Kingdom,GBR,2021-01-18,"4,723,443","4,266,577","456,866",0,"208,641","268,518.00",6.93,6.26,0.67,0.00,"3,937.00","262,133",0.38,Oxford/AstraZeneca; Pfizer/BioNTech
"96,506",United Kingdom,GBR,2021-01-17,"4,514,802","4,062,501","452,301",0,"192,346","262,404.00",6.62,5.96,0.66,0.00,"3,847.00","253,704",0.37,Oxford/AstraZeneca; Pfizer/BioNTech
"96,505",United Kingdom,GBR,2021-01-16,"4,322,456","3,872,394","450,062",0,"298,751","274,081.00",6.34,5.68,0.66,0.00,"4,018.00","264,304",0.39,Oxford/AstraZeneca; Pfizer/BioNTech
"96,504",United Kingdom,GBR,2021-01-15,"4,023,705","3,576,263","447,442",0,"345,525","269,147.00",5.90,5.24,0.66,0.00,"3,946.00","257,938",0.38,Oxford/AstraZeneca; Pfizer/BioNTech
"96,503",United Kingdom,GBR,2021-01-14,"3,678,180","3,234,946","443,234",0,"321,951","250,052.00",5.39,4.74,0.65,0.00,"3,666.00","237,094",0.35,Oxford/AstraZeneca; Pfizer/BioNTech
"96,502",United Kingdom,GBR,2021-01-13,"3,356,229","2,918,252","437,977",0,"288,688","226,086.00",4.92,4.28,0.64,0.00,"3,315.00","210,560",0.31,Oxford/AstraZeneca; Pfizer/BioNTech
"96,501",United Kingdom,GBR,2021-01-12,"3,067,541","2,639,309","428,232",0,"223,726","194,785.00",4.50,3.87,0.63,0.00,"2,856.00","176,368",0.26,Oxford/AstraZeneca; Pfizer/BioNTech
"96,500",United Kingdom,GBR,2021-01-11,"2,843,815","2,431,648","412,167",0,"165,844","165,844.00",4.17,3.57,0.60,0.00,"2,431.00","145,076",0.21,Oxford/AstraZeneca; Pfizer/BioNTech
"96,499",United Kingdom,GBR,2021-01-10,"2,677,971","2,286,572","391,399",0,0,0.00,3.93,3.35,0.57,0.00,0.00,0,0.00,Oxford/AstraZeneca; Pfizer/BioNTech
