City Daily Report by NCHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,iso_code,洲名,國家,日期,總確診數,新增確診數,七天移動平均新增確診數,總死亡數,新增死亡數,七天移動平均新增死亡數,每百萬人確診數,每百萬人死亡數,傳染率,新增檢驗件數,總檢驗件數,每千人檢驗件數,七天移動平均新增檢驗件數,陽性率,每確診案例相對檢驗數量,疫苗總接種總劑數,疫苗總接種人數,疫苗新增接種劑數,七天移動平均疫苗新增接種劑數,每百人接種疫苗劑數,每百人接種疫苗人數,疫情控管指數,總人口數,中位數年紀,70歲以上人口比例,平均壽命,解除隔離數,解封指數
"81,545",JPN,亞洲,日本,2022-05-18,"8,470,287","42,068","36,568.00","30,176",50,33.86,"67,197.41",239.40,0.00,0,0,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0.00,"126,050,796",48.20,18.49,84.63,0,None
"81,544",JPN,亞洲,日本,2022-05-17,"8,428,219","36,795","37,108.14","30,126",39,32.57,"66,863.67",239.00,0.00,0,0,0.00,0.00,0.00,0.00,"277,046,731","103,425,763","311,838","351,067.00",219.79,82.05,0.00,"126,050,796",48.20,18.49,84.63,0,None
"81,543",JPN,亞洲,日本,2022-05-16,"8,391,424","21,673","37,850.29","30,087",26,34.29,"66,571.77",238.69,0.96,0,0,0.00,0.00,0.00,0.00,"276,734,893","103,412,386","577,195","355,018.00",219.54,82.04,45.37,"126,050,796",48.20,18.49,84.63,0,None
"81,542",JPN,亞洲,日本,2022-05-15,"8,369,751","34,892","38,804.57","30,061",25,35.29,"66,399.83",238.48,0.98,0,0,0.00,0.00,0.00,0.00,"276,157,698","103,389,560",0,"326,528.00",219.08,82.02,45.37,"126,050,796",48.20,18.49,84.63,0,None
"81,541",JPN,亞洲,日本,2022-05-14,"8,334,859","39,330","39,878.00","30,036",30,35.43,"66,123.02",238.29,1.02,0,0,0.00,0.00,0.00,0.00,0,0,0,"334,944.00",0.00,0.00,45.37,"126,050,796",48.20,18.49,84.63,0,None
"81,540",JPN,亞洲,日本,2022-05-13,"8,295,529","39,570","39,863.43","30,006",35,35.00,"65,811.00",238.05,1.09,0,0,0.00,0.00,0.00,0.00,0,0,0,"343,359.00",0.00,0.00,45.37,"126,050,796",48.20,18.49,84.63,0,None
"81,539",JPN,亞洲,日本,2022-05-12,"8,255,959","41,648","37,287.86","29,971",32,35.29,"65,497.08",237.77,1.14,0,0,0.00,0.00,0.00,0.00,"275,201,140","103,347,146","278,142","351,775.00",218.33,81.99,45.37,"126,050,796",48.20,18.49,84.63,0,None
"81,538",JPN,亞洲,日本,2022-05-11,"8,214,311","45,849","34,297.00","29,939",41,33.29,"65,166.67",237.52,1.18,"47,944,597","174,645",380.36,"121,270.00",0.28,3.50,"274,922,998","103,335,155","333,735","338,396.00",218.10,81.98,45.37,"126,050,796",48.20,18.49,84.63,0,None
"81,537",JPN,亞洲,日本,2022-05-10,"8,168,462","41,990","31,520.57","29,898",51,30.29,"64,802.94",237.19,1.20,"47,769,952","134,897",378.97,"109,559.00",0.29,3.50,"274,589,263","103,319,841","339,499","317,076.00",217.84,81.97,45.37,"126,050,796",48.20,18.49,84.63,0,None
"81,536",JPN,亞洲,日本,2022-05-09,"8,126,472","28,353","29,868.71","29,847",33,30.86,"64,469.82",236.79,1.21,"47,635,055","144,463",377.90,"98,302.00",0.30,3.30,"274,249,764","103,302,027",0,"294,932.00",217.57,81.95,45.37,"126,050,796",48.20,18.49,84.63,0,None
"81,535",JPN,亞洲,日本,2022-05-08,"8,098,119","42,406","28,569.43","29,814",26,30.43,"64,244.89",236.52,1.20,"47,490,592","55,066",376.76,"95,449.00",0.30,3.30,0,0,0,"267,322.00",0.00,0.00,45.37,"126,050,796",48.20,18.49,84.63,0,None
"81,534",JPN,亞洲,日本,2022-05-07,"8,055,713","39,228","26,351.43","29,788",27,31.57,"63,908.47",236.32,1.09,"47,435,526","86,295",376.32,"94,089.00",0.28,3.60,0,0,0,"275,498.00",0.00,0.00,45.37,"126,050,796",48.20,18.49,84.63,0,None
"81,533",JPN,亞洲,日本,2022-05-06,"8,016,485","21,541","24,315.86","29,761",37,29.71,"63,597.26",236.10,0.86,"47,349,231","215,284",375.64,"91,081.00",0.27,3.70,0,0,0,"283,674.00",0.00,0.00,45.37,"126,050,796",48.20,18.49,84.63,0,None
"81,532",JPN,亞洲,日本,2022-05-05,"7,994,944","20,712","26,468.00","29,724",18,30.86,"63,426.37",235.81,0.74,"47,133,947","38,243",373.93,"71,684.00",0.37,2.70,"272,738,717","103,229,339",0,"291,850.00",216.37,81.90,45.37,"126,050,796",48.20,18.49,84.63,0,None
"81,531",JPN,亞洲,日本,2022-05-04,"7,974,232","26,414","29,462.14","29,706",20,33.86,"63,262.05",235.67,0.71,"47,095,704","92,663",373.63,"84,914.00",0.35,2.90,0,0,0,"300,435.00",0.00,0.00,45.37,"126,050,796",48.20,18.49,84.63,0,None
"81,530",JPN,亞洲,日本,2022-05-03,"7,947,818","30,427","32,289.00","29,686",55,39.57,"63,052.50",235.51,0.76,"47,003,041","56,098",372.89,"102,539.00",0.32,3.20,0,0,0,"309,021.00",0.00,0.00,45.37,"126,050,796",48.20,18.49,84.63,0,None
"81,529",JPN,亞洲,日本,2022-05-02,"7,917,391","19,258","33,718.29","29,631",30,41.00,"62,811.12",235.07,0.77,"46,946,943","124,494",372.45,"284,436.00",0.12,8.40,0,0,0,"375,781.00",0.00,0.00,45.37,"126,050,796",48.20,18.49,84.63,0,None
"81,528",JPN,亞洲,日本,2022-05-01,"7,898,133","26,880","34,504.71","29,601",34,42.29,"62,658.34",234.83,0.74,"46,822,449","45,549",371.46,"284,343.00",0.12,8.20,"272,000,746","103,204,264",0,"453,979.00",215.79,81.88,45.37,"126,050,796",48.20,18.49,84.63,0,None
"81,527",JPN,亞洲,日本,2022-04-30,"7,871,253","24,979","36,163.71","29,567",14,39.57,"62,445.09",234.56,0.73,"46,776,900","65,236",371.10,"285,591.00",0.13,7.90,0,0,0,"460,057.00",0.00,0.00,45.37,"126,050,796",48.20,18.49,84.63,0,None
"81,526",JPN,亞洲,日本,2022-04-29,"7,846,274","36,606","38,865.57","29,553",45,42.43,"62,246.92",234.45,0.83,"46,711,664","79,507",370.58,"290,204.00",0.13,7.50,0,0,0,"466,135.00",0.00,0.00,45.37,"126,050,796",48.20,18.49,84.63,0,None
"81,525",JPN,亞洲,日本,2022-04-28,"7,809,668","41,671","39,764.43","29,508",39,43.29,"61,956.52",234.10,0.89,"46,632,157","130,850",369.95,"304,501.00",0.13,7.70,"270,695,768","103,153,093",0,"472,212.00",214.75,81.83,45.37,"126,050,796",48.20,18.49,84.63,0,None
"81,524",JPN,亞洲,日本,2022-04-27,"7,767,997","46,202","40,533.43","29,469",60,45.14,"61,625.93",233.79,0.92,"46,501,307","216,039",368.91,"305,193.00",0.13,7.50,0,0,0,"508,746.00",0.00,0.00,45.37,"126,050,796",48.20,18.49,84.63,0,None
"81,523",JPN,亞洲,日本,2022-04-26,"7,721,795","40,432","40,765.86","29,409",65,43.57,"61,259.39",233.31,0.92,"46,285,268","1,329,376",367.20,"302,446.00",0.14,7.40,"270,206,587","103,134,014","651,817","535,000.00",214.36,81.82,45.37,"126,050,796",48.20,18.49,84.63,0,None
"81,522",JPN,亞洲,日本,2022-04-25,"7,681,363","24,763","40,822.14","29,344",39,41.71,"60,938.63",232.80,0.91,"44,955,892","123,846",356.65,"135,260.00",0.30,3.30,"269,554,770","103,109,561","731,880","536,151.00",213.85,81.80,45.37,"126,050,796",48.20,18.49,84.63,0,None
"81,521",JPN,亞洲,日本,2022-04-24,"7,656,600","38,493","40,733.43","29,305",15,40.00,"60,742.18",232.49,0.92,"44,832,046","54,285",355.67,"141,716.00",0.29,3.50,"268,822,890","103,078,089",0,"529,281.00",213.27,81.78,45.37,"126,050,796",48.20,18.49,84.63,0,None
"81,520",JPN,亞洲,日本,2022-04-23,"7,618,107","43,892","40,835.14","29,290",34,41.71,"60,436.80",232.37,0.93,"44,777,761","97,524",355.24,"141,027.00",0.29,3.50,0,0,0,"533,499.00",0.00,0.00,45.37,"126,050,796",48.20,18.49,84.63,0,None
"81,519",JPN,亞洲,日本,2022-04-22,"7,574,215","42,898","41,354.00","29,256",51,43.71,"60,088.59",232.10,0.94,"44,680,237","179,585",354.46,"141,900.00",0.29,3.40,0,0,0,"537,717.00",0.00,0.00,45.37,"126,050,796",48.20,18.49,84.63,0,None
"81,518",JPN,亞洲,日本,2022-04-21,"7,531,317","47,054","42,325.29","29,205",52,45.29,"59,748.27",231.69,0.93,"44,500,652","135,695",353.04,"141,059.00",0.30,3.30,"267,390,282","103,010,745","500,324","541,934.00",212.13,81.72,45.37,"126,050,796",48.20,18.49,84.63,0,None
"81,517",JPN,亞洲,日本,2022-04-20,"7,484,263","47,829","43,489.14","29,153",49,45.29,"59,374.98",231.28,0.91,"44,364,957","196,814",351.96,"145,892.00",0.30,3.40,"266,889,958","102,994,947","428,374","537,875.00",211.73,81.71,45.37,"126,050,796",48.20,18.49,84.63,0,None
"81,516",JPN,亞洲,日本,2022-04-19,"7,436,434","40,826","44,894.43","29,104",52,47.86,"58,995.53",230.89,0.89,"44,168,143","159,074",350.40,"141,073.00",0.32,3.10,"266,461,584","102,978,850","659,868","546,044.00",211.39,81.70,45.37,"126,050,796",48.20,18.49,84.63,0,None
"81,515",JPN,亞洲,日本,2022-04-18,"7,395,608","24,142","46,159.29","29,052",27,47.14,"58,671.65",230.48,0.88,"44,009,069","169,033",349.14,"140,645.00",0.33,3.00,"265,801,716","102,955,657","683,791","543,848.00",210.87,81.68,45.37,"126,050,796",48.20,18.49,84.63,0,None
"81,514",JPN,亞洲,日本,2022-04-17,"7,371,466","39,205","47,438.43","29,025",27,48.14,"58,480.12",230.26,0.89,"43,840,036","49,461",347.80,"129,035.00",0.37,2.70,"265,117,925","102,928,875",0,"548,853.00",210.33,81.66,45.37,"126,050,796",48.20,18.49,84.63,0,None
"81,513",JPN,亞洲,日本,2022-04-16,"7,332,261","47,524","48,844.57","28,998",48,49.86,"58,169.10",230.05,0.92,"43,790,575","103,641",347.40,"130,093.00",0.38,2.70,0,0,0,"549,835.00",0.00,0.00,45.37,"126,050,796",48.20,18.49,84.63,0,None
"81,512",JPN,亞洲,日本,2022-04-15,"7,284,737","49,697","49,573.86","28,950",62,50.00,"57,792.08",229.67,0.97,"43,686,934","173,695",346.58,"129,143.00",0.38,2.60,0,0,0,"550,818.00",0.00,0.00,45.37,"126,050,796",48.20,18.49,84.63,0,None
"81,511",JPN,亞洲,日本,2022-04-14,"7,235,040","55,201","49,880.57","28,888",52,51.00,"57,397.81",229.18,1.01,"43,513,239","169,524",345.20,"129,662.00",0.39,2.60,"263,596,741","102,872,721","471,910","551,801.00",209.12,81.61,45.37,"126,050,796",48.20,18.49,84.63,0,None
"81,510",JPN,亞洲,日本,2022-04-13,"7,179,839","57,666","49,834.57","28,836",67,53.43,"56,959.89",228.77,1.03,"43,343,715","163,083",343.86,"126,074.00",0.40,2.50,"263,124,831","102,862,132","485,558","558,044.00",208.75,81.60,45.37,"126,050,796",48.20,18.49,84.63,0,None
"81,509",JPN,亞洲,日本,2022-04-12,"7,122,173","49,680","49,419.57","28,769",47,53.29,"56,502.40",228.23,1.04,"43,180,632","156,077",342.57,"120,995.00",0.41,2.40,"262,639,273","102,849,505","644,492","561,488.00",208.36,81.59,45.37,"126,050,796",48.20,18.49,84.63,0,None
"81,508",JPN,亞洲,日本,2022-04-11,"7,072,493","33,096","48,834.14","28,722",34,55.71,"56,108.28",227.86,1.04,"43,024,555","87,766",341.33,"124,473.00",0.39,2.50,"261,994,781","102,831,191","718,825","585,548.00",207.85,81.58,45.37,"126,050,796",48.20,18.49,84.63,0,None
"81,507",JPN,亞洲,日本,2022-04-10,"7,039,397","49,048","48,394.29","28,688",39,57.29,"55,845.72",227.59,1.05,"42,936,789","56,863",340.63,"129,866.00",0.37,2.70,"261,275,956","102,804,704",0,"585,990.00",207.28,81.56,45.37,"126,050,796",48.20,18.49,84.63,0,None
"81,506",JPN,亞洲,日本,2022-04-09,"6,990,349","52,629","48,132.57","28,649",49,56.57,"55,456.60",227.28,1.06,"42,879,926","96,994",340.18,"127,391.00",0.38,2.60,0,0,0,"581,831.00",0.00,0.00,45.37,"126,050,796",48.20,18.49,84.63,0,None
"81,505",JPN,亞洲,日本,2022-04-08,"6,937,720","51,844","47,570.57","28,600",69,57.43,"55,039.08",226.89,1.06,"42,782,932","177,328",339.41,"127,929.00",0.37,2.70,0,0,0,"577,672.00",0.00,0.00,45.37,"126,050,796",48.20,18.49,84.63,0,None
"81,504",JPN,亞洲,日本,2022-04-07,"6,885,876","54,879","47,184.43","28,531",69,58.71,"54,627.79",226.35,1.06,"42,605,604","144,404",338.00,"128,892.00",0.37,2.70,"259,734,137","102,744,247","515,615","573,512.00",206.06,81.51,45.37,"126,050,796",48.20,18.49,84.63,0,None
"81,503",JPN,亞洲,日本,2022-04-06,"6,830,997","54,761","46,709.29","28,462",66,63.43,"54,192.42",225.80,1.05,"42,461,200","127,534",336.86,"128,117.00",0.37,2.70,"259,218,522","102,721,914","509,667","591,416.00",205.65,81.49,45.37,"126,050,796",48.20,18.49,84.63,0,None
"81,502",JPN,亞洲,日本,2022-04-05,"6,776,236","45,582","46,544.71","28,396",64,67.71,"53,757.98",225.27,1.04,"42,333,666","180,421",335.85,"130,964.00",0.36,2.80,"258,708,855","102,697,046","812,910","623,324.00",205.24,81.47,45.37,"126,050,796",48.20,18.49,84.63,0,None
"81,501",JPN,亞洲,日本,2022-04-04,"6,730,654","30,017","46,370.86","28,332",45,70.14,"53,396.36",224.77,1.03,"42,153,245","125,517",334.42,"122,330.00",0.38,2.60,"257,895,945","102,663,073","721,921","650,818.00",204.60,81.45,45.37,"126,050,796",48.20,18.49,84.63,0,None
"81,500",JPN,亞洲,日本,2022-04-03,"6,700,637","47,216","46,328.43","28,287",34,73.00,"53,158.23",224.41,1.04,"42,027,728","39,539",333.42,"120,364.00",0.39,2.60,"257,174,024","102,621,870",0,"691,310.00",204.02,81.41,45.37,"126,050,796",48.20,18.49,84.63,0,None
"81,499",JPN,亞洲,日本,2022-04-02,"6,653,421","48,695","45,757.57","28,253",55,76.86,"52,783.65",224.14,1.03,"41,988,189","100,759",333.11,"124,252.00",0.37,2.70,0,0,0,"724,281.00",0.00,0.00,45.37,"126,050,796",48.20,18.49,84.63,0,None
"81,498",JPN,亞洲,日本,2022-04-01,"6,604,726","49,141","45,547.43","28,198",78,83.43,"52,397.34",223.70,1.04,"41,887,430","184,067",332.31,"123,543.00",0.37,2.70,0,0,0,"757,252.00",0.00,0.00,45.37,"126,050,796",48.20,18.49,84.63,0,None
"81,497",JPN,亞洲,日本,2022-03-31,"6,555,585","51,553","45,294.00","28,120",102,88.71,"52,007.49",223.09,1.04,"41,703,363","138,984",330.85,"119,583.00",0.38,2.60,"255,719,551","102,528,330","640,944","790,223.00",202.87,81.34,45.37,"126,050,796",48.20,18.49,84.63,0,None
"81,496",JPN,亞洲,日本,2022-03-30,"6,504,032","53,609","45,007.86","28,018",96,92.14,"51,598.50",222.28,1.05,"41,564,379","147,459",329.74,"119,929.00",0.38,2.70,"255,078,607","102,499,760","733,020","810,064.00",202.36,81.32,45.37,"126,050,796",48.20,18.49,84.63,0,None
"81,495",JPN,亞洲,日本,2022-03-29,"6,450,423","44,365","43,196.29","27,922",81,95.86,"51,173.20",221.51,1.05,"41,416,920","119,982",328.57,"121,279.00",0.36,2.80,"254,345,587","102,467,506",0,"836,588.00",201.78,81.29,45.37,"126,050,796",48.20,18.49,84.63,0,None
"81,494",JPN,亞洲,日本,2022-03-28,"6,406,058","29,720","39,737.29","27,841",65,94.43,"50,821.24",220.87,1.02,"41,296,938","111,761",327.62,"124,370.00",0.32,3.10,0,0,0,"886,804.00",0.00,0.00,45.37,"126,050,796",48.20,18.49,84.63,0,None
"81,493",JPN,亞洲,日本,2022-03-27,"6,376,338","43,220","39,429.57","27,776",61,93.43,"50,585.46",220.36,1.01,"41,185,177","66,749",326.74,"113,751.00",0.35,2.90,"252,334,857","102,370,587",0,"829,635.00",200.19,81.21,45.37,"126,050,796",48.20,18.49,84.63,0,None
"81,492",JPN,亞洲,日本,2022-03-26,"6,333,118","47,224","38,906.71","27,715",101,94.14,"50,242.59",219.87,1.00,"41,118,428","95,800",326.21,"111,839.00",0.35,2.90,0,0,0,"813,857.00",0.00,0.00,45.37,"126,050,796",48.20,18.49,84.63,0,None
"81,491",JPN,亞洲,日本,2022-03-25,"6,285,894","47,367","38,530.86","27,614",115,94.57,"49,867.94",219.07,0.98,"41,022,628","156,348",325.45,"111,698.00",0.35,2.90,0,0,0,"798,079.00",0.00,0.00,45.37,"126,050,796",48.20,18.49,84.63,0,None
"81,490",JPN,亞洲,日本,2022-03-24,"6,238,527","49,550","38,779.71","27,499",126,100.43,"49,492.17",218.16,0.92,"40,866,280","141,401",324.21,"114,635.00",0.34,3.00,"250,187,988","102,258,371","779,830","782,302.00",198.48,81.12,45.37,"126,050,796",48.20,18.49,84.63,0,None
"81,489",JPN,亞洲,日本,2022-03-23,"6,188,977","40,928","39,340.86","27,373",122,106.86,"49,099.07",217.16,0.80,"40,724,879","156,909",323.08,"116,769.00",0.34,3.00,"249,408,158","102,231,099","918,689","795,967.00",197.86,81.10,45.37,"126,050,796",48.20,18.49,84.63,0,None
"81,488",JPN,亞洲,日本,2022-03-22,"6,148,049","20,152","41,754.29","27,251",71,112.71,"48,774.38",216.19,0.72,"40,567,970","141,620",321.84,"118,716.00",0.35,2.80,"248,489,469","102,198,880","1,356,875","794,501.00",197.13,81.08,45.37,"126,050,796",48.20,18.49,84.63,0,None
"81,487",JPN,亞洲,日本,2022-03-21,"6,127,897","27,566","46,117.57","27,180",58,129.43,"48,614.51",215.63,0.78,"40,426,350","37,430",320.72,"118,586.00",0.39,2.60,"247,132,594","102,153,541",0,"777,546.00",196.06,81.04,45.37,"126,050,796",48.20,18.49,84.63,0,None
"81,486",JPN,亞洲,日本,2022-03-20,"6,100,331","39,560","46,802.29","27,122",66,137.71,"48,395.82",215.17,0.80,"40,388,920","53,366",320.42,"134,744.00",0.35,2.90,0,0,0,"869,423.00",0.00,0.00,47.22,"126,050,796",48.20,18.49,84.63,0,None
"81,485",JPN,亞洲,日本,2022-03-19,"6,060,771","44,593","48,416.43","27,056",104,141.14,"48,081.97",214.64,0.81,"40,335,554","94,809",319.99,"136,669.00",0.35,2.80,0,0,0,"896,838.00",0.00,0.00,47.22,"126,050,796",48.20,18.49,84.63,0,None
"81,484",JPN,亞洲,日本,2022-03-18,"6,016,178","49,109","49,935.43","26,952",156,146.43,"47,728.20",213.82,0.83,"40,240,745","176,908",319.24,"139,519.00",0.36,2.80,0,0,0,"924,252.00",0.00,0.00,47.22,"126,050,796",48.20,18.49,84.63,0,None
"81,483",JPN,亞洲,日本,2022-03-17,"5,967,069","53,478","50,893.00","26,796",171,154.00,"47,338.61",212.58,0.85,"40,063,837","156,343",317.84,"139,794.00",0.36,2.70,"244,711,875","102,058,113","875,484","951,666.00",194.14,80.97,47.22,"126,050,796",48.20,18.49,84.63,0,None
"81,482",JPN,亞洲,日本,2022-03-16,"5,913,591","57,822","51,976.57","26,625",163,156.43,"46,914.35",211.22,0.89,"39,907,494","170,537",316.60,"141,213.00",0.37,2.70,"243,836,391","102,036,312","908,428","963,907.00",193.44,80.95,47.22,"126,050,796",48.20,18.49,84.63,0,None
"81,481",JPN,亞洲,日本,2022-03-15,"5,855,769","50,695","52,812.29","26,462",188,163.57,"46,455.63",209.93,0.91,"39,736,957","140,711",315.25,"146,258.00",0.36,2.80,"242,927,963","102,011,847","1,238,189","974,854.00",192.72,80.93,47.22,"126,050,796",48.20,18.49,84.63,0,None
"81,480",JPN,亞洲,日本,2022-03-14,"5,805,074","32,359","53,275.57","26,274",116,172.29,"46,053.45",208.44,0.90,"39,596,246","150,533",314.13,"149,948.00",0.36,2.80,"241,689,774","101,984,441","1,248,324","966,311.00",191.74,80.91,47.22,"126,050,796",48.20,18.49,84.63,0,None
"81,479",JPN,亞洲,日本,2022-03-13,"5,772,715","50,859","53,938.86","26,158",90,172.86,"45,796.74",207.52,0.89,"39,445,713","66,839",312.94,"150,210.00",0.36,2.80,"240,441,450","101,950,049",0,"972,677.00",190.75,80.88,47.22,"126,050,796",48.20,18.49,84.63,0,None
"81,478",JPN,亞洲,日本,2022-03-12,"5,721,856","55,226","54,372.86","26,068",141,178.86,"45,393.26",206.81,0.88,"39,378,874","114,763",312.41,"150,969.00",0.36,2.80,0,0,0,"978,357.00",0.00,0.00,47.22,"126,050,796",48.20,18.49,84.63,0,None
"81,477",JPN,亞洲,日本,2022-03-11,"5,666,630","55,812","55,567.86","25,927",209,185.00,"44,955.13",205.69,0.87,"39,264,111","178,834",311.49,"151,867.00",0.37,2.70,0,0,0,"984,037.00",0.00,0.00,47.22,"126,050,796",48.20,18.49,84.63,0,None
"81,476",JPN,亞洲,日本,2022-03-10,"5,610,818","61,063","56,676.00","25,718",188,188.57,"44,512.36",204.03,0.87,"39,085,277","166,272",310.08,"156,511.00",0.36,2.80,"238,050,214","101,875,160","961,173","989,717.00",188.85,80.82,47.22,"126,050,796",48.20,18.49,84.63,0,None
"81,475",JPN,亞洲,日本,2022-03-09,"5,549,755","63,672","57,991.00","25,530",213,198.57,"44,027.93",202.54,0.88,"38,919,005","205,856",308.76,"153,108.00",0.38,2.60,"237,089,041","101,856,336","985,059","998,865.00",188.09,80.81,47.22,"126,050,796",48.20,18.49,84.63,0,None
"81,474",JPN,亞洲,日本,2022-03-08,"5,486,083","53,938","59,262.00","25,317",249,201.71,"43,522.80",200.85,0.89,"38,713,149","166,536",307.12,"154,834.00",0.38,2.60,"236,103,982","101,842,030","1,178,387","1,024,928.00",187.31,80.79,47.22,"126,050,796",48.20,18.49,84.63,0,None
"81,473",JPN,亞洲,日本,2022-03-07,"5,432,145","37,002","60,894.86","25,068",120,200.14,"43,094.89",198.87,0.88,"38,546,613","152,369",305.80,"155,112.00",0.39,2.50,"234,925,595","101,824,621","1,292,887","1,023,373.00",186.37,80.78,47.22,"126,050,796",48.20,18.49,84.63,0,None
"81,472",JPN,亞洲,日本,2022-03-06,"5,395,143","53,897","62,896.86","24,948",132,211.29,"42,801.34",197.92,0.88,"38,394,244","72,152",304.59,"161,504.00",0.39,2.60,"233,632,708","101,799,864",0,"1,035,163.00",185.35,80.76,47.22,"126,050,796",48.20,18.49,84.63,0,None
"81,471",JPN,亞洲,日本,2022-03-05,"5,341,246","63,591","64,286.29","24,816",184,213.00,"42,373.76",196.87,0.88,"38,322,092","121,053",304.02,"161,508.00",0.40,2.50,0,0,0,"1,037,793.00",0.00,0.00,47.22,"126,050,796",48.20,18.49,84.63,0,None
"81,470",JPN,亞洲,日本,2022-03-04,"5,277,655","63,569","65,500.57","24,632",234,223.29,"41,869.27",195.41,0.87,"38,201,039","211,336",303.06,"164,246.00",0.40,2.50,0,0,0,"1,040,424.00",0.00,0.00,47.22,"126,050,796",48.20,18.49,84.63,0,None
"81,469",JPN,亞洲,日本,2022-03-03,"5,214,086","70,268","65,789.71","24,398",258,229.57,"41,364.96",193.56,0.89,"37,989,703","142,456",301.38,"169,146.00",0.39,2.60,"231,122,195","101,760,053","1,025,210","1,043,054.00",183.36,80.73,47.22,"126,050,796",48.20,18.49,84.63,0,None
"81,468",JPN,亞洲,日本,2022-03-02,"5,143,818","72,569","64,487.43","24,140",235,222.14,"40,807.50",191.51,0.91,"37,847,247","217,937",300.25,"175,183.00",0.37,2.70,"230,096,985","101,745,799",0,"1,024,229.00",182.54,80.72,47.22,"126,050,796",48.20,18.49,84.63,0,None
"81,467",JPN,亞洲,日本,2022-03-01,"5,071,249","65,368","65,592.14","23,905",238,223.71,"40,231.79",189.65,0.94,"37,629,310","168,484",298.53,"161,137.00",0.41,2.50,0,0,0,"985,076.00",0.00,0.00,47.22,"126,050,796",48.20,18.49,84.63,0,None
"81,466",JPN,亞洲,日本,2022-02-28,"5,005,881","51,016","66,174.86","23,667",198,235.71,"39,713.20",187.76,0.96,"37,460,826","197,110",297.19,"168,556.00",0.39,2.50,"227,761,986","101,717,059","1,375,421","945,924.00",180.69,80.70,47.22,"126,050,796",48.20,18.49,84.63,0,None
"81,465",JPN,亞洲,日本,2022-02-27,"4,954,865","63,623","66,302.43","23,469",144,232.14,"39,308.48",186.19,0.94,"37,263,716","72,181",295.63,"165,847.00",0.40,2.50,"226,386,565","101,704,510",0,"926,777.00",179.60,80.69,47.22,"126,050,796",48.20,18.49,84.63,0,None
"81,464",JPN,亞洲,日本,2022-02-26,"4,891,242","72,091","67,426.86","23,325",256,234.29,"38,803.74",185.04,0.90,"37,191,535","140,221",295.05,"168,227.00",0.40,2.50,0,0,0,"912,035.00",0.00,0.00,47.22,"126,050,796",48.20,18.49,84.63,0,None
"81,463",JPN,亞洲,日本,2022-02-25,"4,819,151","65,593","68,767.29","23,069",278,228.86,"38,231.82",183.01,0.82,"37,051,314","245,633",293.94,"167,473.00",0.41,2.40,0,0,0,"897,293.00",0.00,0.00,47.22,"126,050,796",48.20,18.49,84.63,0,None
"81,462",JPN,亞洲,日本,2022-02-24,"4,753,558","61,152","71,916.57","22,791",206,219.14,"37,711.45",180.81,0.79,"36,805,681","184,714",291.99,"167,782.00",0.43,2.30,"223,820,819","101,672,246",0,"882,552.00",177.56,80.66,47.22,"126,050,796",48.20,18.49,84.63,0,None
"81,461",JPN,亞洲,日本,2022-02-23,"4,692,406","80,302","76,768.43","22,585",246,228.43,"37,226.31",179.17,0.84,"36,620,967","119,617",290.53,"170,866.00",0.45,2.20,0,0,0,"894,522.00",0.00,0.00,47.22,"126,050,796",48.20,18.49,84.63,0,None
"81,460",JPN,亞洲,日本,2022-02-22,"4,612,104","69,447","78,280.29","22,339",322,226.14,"36,589.25",177.22,0.89,"36,501,350","220,415",289.58,"186,452.00",0.42,2.40,0,0,0,"912,046.00",0.00,0.00,47.22,"126,050,796",48.20,18.49,84.63,0,None
"81,459",JPN,亞洲,日本,2022-02-21,"4,542,657","51,909","80,381.86","22,017",173,213.86,"36,038.31",174.67,0.93,"36,280,935","178,148",287.83,"180,370.00",0.45,2.20,"221,140,518","101,626,424","1,241,391","938,362.00",175.44,80.62,47.22,"126,050,796",48.20,18.49,84.63,0,None
"81,458",JPN,亞洲,日本,2022-02-20,"4,490,748","71,494","81,545.29","21,844",159,210.43,"35,626.50",173.30,0.94,"36,102,787","88,843",286.42,"184,992.00",0.44,2.30,"219,899,127","101,609,031",0,"922,996.00",174.45,80.61,47.22,"126,050,796",48.20,18.49,84.63,0,None
"81,457",JPN,亞洲,日本,2022-02-19,"4,419,254","81,474","82,386.14","21,685",218,207.29,"35,059.31",172.03,0.94,"36,013,944","134,944",285.71,"182,348.00",0.45,2.20,0,0,0,"888,283.00",0.00,0.00,47.22,"126,050,796",48.20,18.49,84.63,0,None
"81,456",JPN,亞洲,日本,2022-02-18,"4,337,780","87,638","80,516.57","21,467",210,196.86,"34,412.95",170.30,0.94,"35,879,000","247,793",284.64,"178,238.00",0.45,2.20,0,0,0,"853,570.00",0.00,0.00,47.22,"126,050,796",48.20,18.49,84.63,0,None
"81,455",JPN,亞洲,日本,2022-02-17,"4,250,142","95,115","82,039.57","21,257",271,188.29,"33,717.69",168.64,0.96,"35,631,207","206,304",282.67,"167,724.00",0.49,2.00,"217,642,958","101,571,281","977,225","818,857.00",172.66,80.58,47.22,"126,050,796",48.20,18.49,84.63,0,None
