City Daily Report by NCHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,iso_code,洲名,國家,日期,總確診數,新增確診數,七天移動平均新增確診數,總死亡數,新增死亡數,七天移動平均新增死亡數,每百萬人確診數,每百萬人死亡數,傳染率,新增檢驗件數,總檢驗件數,每千人檢驗件數,七天移動平均新增檢驗件數,陽性率,每確診案例相對檢驗數量,疫苗總接種總劑數,疫苗總接種人數,疫苗新增接種劑數,七天移動平均疫苗新增接種劑數,每百人接種疫苗劑數,每百人接種疫苗人數,疫情控管指數,總人口數,中位數年紀,70歲以上人口比例,平均壽命,解除隔離數,解封指數
"154,799",TWN,亞洲,台灣,2021-10-11,"16,305",11,7.14,846,0,0.29,683.50,35.46,0.94,"3,635,493","19,801",152.40,"19,140.00",0.00,"2,679.50","18,240,856","13,759,882",0,"202,895.00",76.47,57.68,49.07,"23,855,008",42.20,8.35,80.46,"14,835",0.16
"154,798",TWN,亞洲,台灣,2021-10-10,"16,294",7,6.29,846,0,0.43,683.04,35.46,0.94,"3,615,692","11,962",151.57,"20,276.00",0.00,"3,225.60",0,0,0,"223,443.00",0.00,0.00,49.07,"23,855,008",42.20,8.35,80.46,"14,835",0.16
"154,797",TWN,亞洲,台灣,2021-10-09,"16,287",4,6.14,846,1,0.43,682.75,35.46,0.95,"3,603,730","16,724",151.07,"20,423.00",0.00,"3,324.60",0,0,0,"226,740.00",0.00,0.00,49.07,"23,855,008",42.20,8.35,80.46,"14,835",0.16
"154,796",TWN,亞洲,台灣,2021-10-08,"16,283",12,7.00,845,1,0.29,682.58,35.42,0.95,"3,587,006","21,336",150.37,"20,601.00",0.00,"2,943.00","17,887,465","13,711,680","345,874","230,038.00",74.98,57.48,49.07,"23,855,008",42.20,8.35,80.46,"14,835",0.16
"154,795",TWN,亞洲,台灣,2021-10-07,"16,271",4,6.86,844,0,0.29,682.08,35.38,0.95,"3,565,670","18,369",149.47,"20,942.00",0.00,"3,054.10","17,541,591","13,666,555","323,146","237,243.00",73.53,57.29,49.07,"23,855,008",42.20,8.35,80.46,"14,835",0.16
"154,794",TWN,亞洲,台灣,2021-10-06,"16,267",5,7.29,844,0,0.29,681.91,35.38,0.95,"3,547,301","22,552",148.70,"21,170.00",0.00,"2,905.60","17,218,445","13,616,764","197,128","253,861.00",72.18,57.08,49.07,"23,855,008",42.20,8.35,80.46,"14,835",0.16
"154,793",TWN,亞洲,台灣,2021-10-05,"16,262",7,8.14,844,0,0.29,681.70,35.38,0.95,"3,524,749","23,234",147.76,"21,447.00",0.00,"2,633.80","17,021,317","13,577,317","200,727","275,719.00",71.35,56.92,49.07,"23,855,008",42.20,8.35,80.46,"14,835",0.16
"154,792",TWN,亞洲,台灣,2021-10-04,"16,255",5,8.14,844,1,0.29,681.41,35.38,0.96,"3,501,515","27,757",146.78,"21,718.00",0.00,"2,667.10","16,820,590","13,524,914","261,631","293,894.00",70.51,56.70,49.07,"23,855,008",42.20,8.35,80.46,"14,835",0.16
"154,791",TWN,亞洲,台灣,2021-10-03,"16,250",6,8.71,843,0,0.29,681.20,35.34,0.96,"3,473,758","12,992",145.62,"22,140.00",0.00,"2,540.70","16,558,959","13,477,691",0,"304,126.00",69.42,56.50,49.07,"23,855,008",42.20,8.35,80.46,"14,835",0.16
"154,790",TWN,亞洲,台灣,2021-10-02,"16,244",10,9.00,843,0,0.29,680.95,35.34,0.97,"3,460,766","17,970",145.08,"22,383.00",0.00,"2,487.00",0,0,0,"304,544.00",0.00,0.00,49.07,"23,855,008",42.20,8.35,80.46,"14,835",0.15
"154,789",TWN,亞洲,台灣,2021-10-01,"16,234",11,8.29,843,1,0.29,680.53,35.34,0.98,"3,442,796","23,717",144.32,"22,652.00",0.00,"2,733.80","16,277,198","13,424,778","396,309","304,962.00",68.23,56.28,49.07,"23,855,008",42.20,8.35,80.46,"14,835",0.15
"154,788",TWN,亞洲,台灣,2021-09-30,"16,223",7,7.86,842,0,0.14,680.07,35.30,0.98,"3,419,079","19,966",143.33,"23,242.00",0.00,"2,958.10","15,880,889","13,243,149","439,468","289,203.00",66.57,55.52,49.07,"23,855,008",42.20,8.35,80.46,"14,835",0.15
"154,787",TWN,亞洲,台灣,2021-09-29,"16,216",11,8.14,842,0,0.14,679.77,35.30,0.99,"3,399,113","24,493",142.49,"23,336.00",0.00,"2,865.80","15,441,421","13,065,648","350,140","264,522.00",64.73,54.77,49.07,"23,855,008",42.20,8.35,80.46,"14,835",0.15
"154,786",TWN,亞洲,台灣,2021-09-28,"16,205",7,7.57,842,0,0.29,679.31,35.30,0.99,"3,374,620","25,129",141.46,"24,013.00",0.00,"3,171.70","15,091,281","12,812,763","327,951","240,846.00",63.26,53.71,49.07,"23,855,008",42.20,8.35,80.46,"14,835",0.15
"154,785",TWN,亞洲,台灣,2021-09-27,"16,198",9,7.29,842,1,0.29,679.02,35.30,0.99,"3,349,491","30,711",140.41,"22,469.00",0.00,"3,083.90","14,763,330","12,551,676","333,254","202,336.00",61.89,52.62,49.07,"23,855,008",42.20,8.35,80.46,"14,835",0.15
"154,784",TWN,亞洲,台灣,2021-09-26,"16,189",8,6.86,841,0,0.14,678.64,35.26,0.98,"3,318,780","14,698",139.12,"21,332.00",0.00,"3,111.00","14,430,076","12,278,191",0,"163,068.00",60.49,51.47,49.07,"23,855,008",42.20,8.35,80.46,"14,835",0.15
"154,783",TWN,亞洲,台灣,2021-09-25,"16,181",5,7.43,841,0,0.29,678.31,35.26,0.98,"3,304,082","19,848",138.51,"21,074.00",0.00,"2,836.70",0,0,0,"150,864.00",0.00,0.00,49.07,"23,855,008",42.20,8.35,80.46,"14,835",0.15
"154,782",TWN,亞洲,台灣,2021-09-24,"16,176",8,7.57,841,0,0.29,678.10,35.26,0.98,"3,284,234","27,852",137.68,"20,436.00",0.00,"2,699.20","14,142,461","12,075,243","285,995","138,660.00",59.29,50.62,49.07,"23,855,008",42.20,8.35,80.46,"14,835",0.15
"154,781",TWN,亞洲,台灣,2021-09-23,"16,168",9,7.57,841,0,0.29,677.76,35.26,0.98,"3,256,382","20,624",136.51,"19,337.00",0.00,"2,554.10","13,856,466","11,912,534","266,699","131,195.00",58.09,49.94,49.07,"23,855,008",42.20,8.35,80.46,"14,835",0.15
"154,780",TWN,亞洲,台灣,2021-09-22,"16,159",7,8.00,841,1,0.29,677.38,35.26,0.98,"3,235,758","29,230",135.64,"19,441.00",0.00,"2,430.10","13,589,767","11,763,739","184,410","125,906.00",56.97,49.31,49.07,"23,855,008",42.20,8.35,80.46,"14,835",0.15
"154,779",TWN,亞洲,台灣,2021-09-21,"16,152",5,7.71,840,0,0.14,677.09,35.21,0.98,"3,206,528","14,319",134.42,"18,855.00",0.00,"2,444.30","13,405,357","11,689,760",0,"128,671.00",56.20,49.00,49.07,"23,855,008",42.20,8.35,80.46,"14,835",0.15
"154,778",TWN,亞洲,台灣,2021-09-20,"16,147",6,7.71,840,0,0.14,676.88,35.21,0.98,"3,192,209","22,756",133.82,"20,575.00",0.00,"2,667.20",0,0,0,"122,698.00",0.00,0.00,49.07,"23,855,008",42.20,8.35,80.46,"14,835",0.15
"154,777",TWN,亞洲,台灣,2021-09-19,"16,141",12,7.57,840,1,0.14,676.63,35.21,0.98,"3,169,453","12,892",132.86,"21,761.00",0.00,"2,874.30",0,0,0,"117,915.00",0.00,0.00,49.07,"23,855,008",42.20,8.35,80.46,"14,835",0.15
"154,776",TWN,亞洲,台灣,2021-09-18,"16,129",6,7.86,839,0,0.00,676.13,35.17,0.98,"3,156,561","15,376",132.32,"21,333.00",0.00,"2,715.20",0,0,0,"121,121.00",0.00,0.00,49.07,"23,855,008",42.20,8.35,80.46,"14,835",0.15
"154,775",TWN,亞洲,台灣,2021-09-17,"16,123",8,7.71,839,0,0.00,675.88,35.17,0.98,"3,141,185","20,163",131.68,"22,286.00",0.00,"2,889.00","13,171,843","11,593,038","233,745","124,327.00",55.22,48.60,49.07,"23,855,008",42.20,8.35,80.46,"14,835",0.15
"154,774",TWN,亞洲,台灣,2021-09-16,"16,115",12,7.57,839,0,0.14,675.54,35.17,0.98,"3,121,022","21,348",130.83,"23,595.00",0.00,"3,116.50","12,938,098","11,536,036","229,670","139,489.00",54.24,48.36,49.07,"23,855,008",42.20,8.35,80.46,"14,835",0.15
"154,773",TWN,亞洲,台灣,2021-09-15,"16,103",5,6.71,839,0,0.29,675.04,35.17,0.97,"3,099,674","25,134",129.94,"24,098.00",0.00,"3,589.20","12,708,428","11,483,332","203,766","149,678.00",53.27,48.14,49.07,"23,855,008",42.20,8.35,80.46,"14,835",0.15
"154,772",TWN,亞洲,台灣,2021-09-14,"16,098",5,7.29,839,0,0.29,674.83,35.17,0.97,"3,074,540","26,359",128.88,"24,773.00",0.00,"3,400.10","12,504,662","11,442,116","16,566","136,579.00",52.42,47.97,49.07,"23,855,008",42.20,8.35,80.46,"14,835",0.14
"154,771",TWN,亞洲,台灣,2021-09-13,"16,093",5,8.29,839,0,0.29,674.62,35.17,0.97,"3,048,181","31,057",127.78,"25,376.00",0.00,"3,062.50","12,488,096","11,433,445","24,904","147,391.00",52.35,47.93,49.07,"23,855,008",42.20,8.35,80.46,"14,835",0.14
"154,770",TWN,亞洲,台灣,2021-09-12,"16,088",14,9.86,839,0,0.29,674.41,35.17,0.97,"3,017,124","9,892",126.48,"25,898.00",0.00,"2,627.40","12,463,192","11,416,544",0,"154,603.00",52.25,47.86,49.07,"23,855,008",42.20,8.35,80.46,"14,835",0.14
"154,769",TWN,亞洲,台灣,2021-09-11,"16,074",5,8.71,839,0,0.29,673.82,35.17,0.97,"3,007,232","22,050",126.06,"26,825.00",0.00,"3,078.40",0,0,0,"152,870.00",0.00,0.00,49.07,"23,855,008",42.20,8.35,80.46,"14,835",0.14
"154,768",TWN,亞洲,台灣,2021-09-10,"16,069",7,8.14,839,1,0.29,673.61,35.17,0.97,"2,985,182","29,325",125.14,"26,549.00",0.00,"3,260.30","12,301,555","11,263,210","339,877","151,136.00",51.57,47.22,49.07,"23,855,008",42.20,8.35,80.46,"14,835",0.14
"154,767",TWN,亞洲,台灣,2021-09-09,"16,062",6,8.00,838,1,0.14,673.32,35.13,0.97,"2,955,857","24,870",123.91,"26,235.00",0.00,"3,279.40","11,961,678","10,941,158","300,995","136,777.00",50.14,45.87,49.07,"23,855,008",42.20,8.35,80.46,"14,835",0.14
"154,766",TWN,亞洲,台灣,2021-09-08,"16,056",9,7.86,837,0,0.14,673.07,35.09,0.97,"2,930,987","29,855",122.87,"25,659.00",0.00,"3,265.80","11,660,683","10,652,241","112,077","96,887.00",48.88,44.65,49.07,"23,855,008",42.20,8.35,80.46,"14,835",0.14
"154,765",TWN,亞洲,台灣,2021-09-07,"16,047",12,7.43,837,0,0.29,672.69,35.09,0.97,"2,901,132","30,583",121.62,"25,049.00",0.00,"3,371.80","11,548,606","10,552,459","92,247","84,234.00",48.41,44.24,49.07,"23,855,008",42.20,8.35,80.46,"14,835",0.14
"154,764",TWN,亞洲,台灣,2021-09-06,"16,035",16,6.29,837,0,0.43,672.19,35.09,0.97,"2,870,549","34,709",120.33,"24,758.00",0.00,"3,938.60","11,456,359","10,468,680","75,391","75,377.00",48.02,43.88,49.07,"23,855,008",42.20,8.35,80.46,"14,835",0.14
"154,763",TWN,亞洲,台灣,2021-09-05,"16,019",6,5.14,837,0,0.43,671.52,35.09,0.95,"2,835,840","16,385",118.88,"24,372.00",0.00,"4,738.90","11,380,968","10,399,097",0,"70,686.00",47.71,43.59,49.07,"23,855,008",42.20,8.35,80.46,"14,844",0.14
"154,762",TWN,亞洲,台灣,2021-09-04,"16,013",1,7.57,837,0,0.57,671.26,35.09,0.94,"2,819,455","20,119",118.19,"23,894.00",0.00,"3,156.00",0,0,0,"68,505.00",0.00,0.00,49.07,"23,855,008",42.20,8.35,80.46,"14,838",0.14
"154,761",TWN,亞洲,台灣,2021-09-03,"16,012",6,8.29,837,0,0.57,671.22,35.09,0.93,"2,799,336","27,122",117.35,"23,517.00",0.00,"2,838.20","11,243,600","10,272,559","239,360","66,324.00",47.13,43.06,49.07,"23,855,008",42.20,8.35,80.46,"14,821",0.14
"154,760",TWN,亞洲,台灣,2021-09-02,"16,006",5,8.43,837,1,0.71,670.97,35.09,0.92,"2,772,214","20,839",116.21,"22,968.00",0.00,"2,724.90","11,004,240","10,051,070","21,769","59,746.00",46.13,42.13,49.07,"23,855,008",42.20,8.35,80.46,"14,785",0.14
"154,759",TWN,亞洲,台灣,2021-09-01,"16,001",6,8.86,836,1,0.86,670.76,35.05,0.92,"2,751,375","25,584",115.34,"22,883.00",0.00,"2,583.60","10,982,471","10,046,132","23,505","69,330.00",46.04,42.11,49.07,"23,855,008",42.20,8.35,80.46,"14,785",0.14
"154,758",TWN,亞洲,台灣,2021-08-31,"15,995",4,8.14,835,1,0.86,670.51,35.00,0.91,"2,725,791","28,547",114.27,"22,673.00",0.00,"2,784.40","10,958,966","10,038,004","30,246","79,178.00",45.94,42.08,62.04,"23,855,008",42.20,8.35,80.46,"14,769",0.14
"154,757",TWN,亞洲,台灣,2021-08-30,"15,991",8,8.43,834,0,0.86,670.34,34.96,0.92,"2,697,244","32,010",113.07,"21,989.00",0.00,"2,608.70","10,928,720","10,028,069","42,555","97,392.00",45.81,42.04,62.04,"23,855,008",42.20,8.35,80.46,"14,766",0.14
"154,756",TWN,亞洲,台灣,2021-08-29,"15,983",23,8.14,834,1,0.86,670.01,34.96,0.92,"2,665,234","13,036",111.73,"21,150.00",0.00,"2,597.30","10,886,165","10,005,255",0,"116,915.00",45.63,41.94,62.04,"23,855,008",42.20,8.35,80.46,"14,766",0.14
"154,755",TWN,亞洲,台灣,2021-08-28,"15,960",6,6.29,833,0,0.71,669.04,34.92,0.91,"2,652,198","17,483",111.18,"21,002.00",0.00,"3,341.10",0,0,0,"110,007.00",0.00,0.00,62.04,"23,855,008",42.20,8.35,80.46,"14,767",0.14
"154,754",TWN,亞洲,台灣,2021-08-27,"15,954",7,6.86,833,1,0.86,668.79,34.92,0.89,"2,634,715","23,275",110.45,"20,774.00",0.00,"3,029.60","10,779,334","9,908,979","193,317","103,099.00",45.19,41.54,62.04,"23,855,008",42.20,8.35,80.46,"14,762",0.14
"154,753",TWN,亞洲,台灣,2021-08-26,"15,947",8,7.14,832,2,0.86,668.50,34.88,0.88,"2,611,440","20,243",109.47,"20,562.00",0.00,"2,878.60","10,586,017","9,742,912","88,858","81,636.00",44.38,40.84,62.04,"23,855,008",42.20,8.35,80.46,"14,737",0.14
"154,752",TWN,亞洲,台灣,2021-08-25,"15,939",1,6.86,830,1,1.29,668.16,34.79,0.86,"2,591,197","24,118",108.62,"20,499.00",0.00,"2,989.50","10,497,159","9,678,947","92,437","73,023.00",44.00,40.57,62.04,"23,855,008",42.20,8.35,80.46,"14,719",0.14
"154,751",TWN,亞洲,台灣,2021-08-24,"15,938",6,8.29,829,1,1.14,668.12,34.75,0.86,"2,567,079","23,756",107.61,"20,362.00",0.00,"2,457.40","10,404,722","9,602,065","157,745","64,813.00",43.62,40.25,62.04,"23,855,008",42.20,8.35,80.46,"14,714",0.14
"154,750",TWN,亞洲,台灣,2021-08-23,"15,932",6,10.00,828,0,1.00,667.87,34.71,0.85,"2,543,323","26,142",106.62,"20,258.00",0.00,"2,025.80","10,246,977","9,463,223","179,215","51,383.00",42.96,39.67,62.04,"23,855,008",42.20,8.35,80.46,"14,694",0.14
"154,749",TWN,亞洲,台灣,2021-08-22,"15,926",10,10.57,828,0,1.00,667.62,34.71,0.85,"2,517,181","11,999",105.52,"20,220.00",0.00,"1,912.80","10,067,762","9,290,591",0,"34,704.00",42.20,38.95,62.04,"23,855,008",42.20,8.35,80.46,"14,673",0.14
"154,748",TWN,亞洲,台灣,2021-08-21,"15,916",10,10.43,828,1,1.00,667.20,34.71,0.85,"2,505,182","15,884",105.02,"20,328.00",0.00,"1,949.20",0,0,0,"39,380.00",0.00,0.00,62.04,"23,855,008",42.20,8.35,80.46,"14,674",0.14
"154,747",TWN,亞洲,台灣,2021-08-20,"15,906",9,10.00,827,1,1.14,666.78,34.67,0.84,"2,489,298","21,793",104.35,"20,388.00",0.00,"2,038.80","10,057,641","9,285,878","43,075","44,057.00",42.16,38.93,62.04,"23,855,008",42.20,8.35,80.46,"14,643",0.15
"154,746",TWN,亞洲,台灣,2021-08-19,"15,897",6,11.00,826,5,1.29,666.40,34.63,0.84,"2,467,505","19,800",103.44,"20,524.00",0.00,"1,865.80","10,014,566","9,269,265","28,569","58,826.00",41.98,38.86,62.04,"23,855,008",42.20,8.35,80.46,"14,638",0.15
"154,745",TWN,亞洲,台灣,2021-08-18,"15,891",11,11.00,821,0,0.71,666.15,34.42,0.84,"2,447,705","23,158",102.61,"20,276.00",0.00,"1,843.30","9,985,997","9,260,988","34,963","78,966.00",41.86,38.82,62.04,"23,855,008",42.20,8.35,80.46,"14,307",0.17
"154,744",TWN,亞洲,台灣,2021-08-17,"15,880",18,11.71,821,0,1.00,665.69,34.42,0.84,"2,424,547","23,029",101.64,"20,181.00",0.00,"1,722.80","9,951,034","9,247,088","63,739","97,897.00",41.71,38.76,62.04,"23,855,008",42.20,8.35,80.46,"14,288",0.17
"154,743",TWN,亞洲,台灣,2021-08-16,"15,862",10,10.29,821,0,1.14,664.93,34.42,0.83,"2,401,518","25,879",100.67,"20,187.00",0.00,"1,962.60","9,887,295","9,203,556","62,458","94,147.00",41.45,38.58,62.04,"23,855,008",42.20,8.35,80.46,"14,271",0.17
"154,742",TWN,亞洲,台灣,2021-08-15,"15,852",9,10.00,821,0,1.71,664.52,34.42,0.82,"2,375,639","12,754",99.59,"20,266.00",0.00,"2,026.60","9,824,837","9,162,953",0,"92,077.00",41.19,38.41,62.04,"23,855,008",42.20,8.35,80.46,"14,265",0.17
"154,741",TWN,亞洲,台灣,2021-08-14,"15,843",7,9.71,821,2,2.14,664.14,34.42,0.82,"2,362,885","16,304",99.05,"20,238.00",0.00,"2,083.40",0,0,0,"88,520.00",0.00,0.00,62.04,"23,855,008",42.20,8.35,80.46,"14,277",0.17
"154,740",TWN,亞洲,台灣,2021-08-13,"15,836",16,10.14,819,2,3.57,663.84,34.33,0.81,"2,346,581","22,746",98.37,"19,958.00",0.00,"1,967.70","9,749,241","9,100,495","146,456","84,963.00",40.87,38.15,62.04,"23,855,008",42.20,8.35,80.46,"14,235",0.17
"154,739",TWN,亞洲,台灣,2021-08-12,"15,820",6,9.57,817,1,3.71,663.17,34.25,0.80,"2,323,835","18,063",97.42,"19,944.00",0.00,"2,083.80","9,602,785","9,006,569","169,549","103,962.00",40.25,37.76,62.04,"23,855,008",42.20,8.35,80.46,"14,214",0.17
"154,738",TWN,亞洲,台灣,2021-08-11,"15,814",16,10.29,816,2,3.57,662.92,34.21,0.80,"2,305,772","22,490",96.66,"19,987.00",0.00,"1,943.10","9,433,236","8,867,289","167,478","117,978.00",39.54,37.17,62.04,"23,855,008",42.20,8.35,80.46,"14,204",0.17
"154,737",TWN,亞洲,台灣,2021-08-10,"15,798",8,11.00,814,1,3.29,662.25,34.12,0.79,"2,283,282","23,073",95.72,"20,107.00",0.00,"1,827.90","9,265,758","8,725,490","37,495","109,232.00",38.84,36.58,56.48,"23,855,008",42.20,8.35,80.46,"14,196",0.17
"154,736",TWN,亞洲,台灣,2021-08-09,"15,790",8,12.57,813,4,3.43,661.92,34.08,0.78,"2,260,209","26,434",94.75,"20,281.00",0.00,"1,613.30","9,228,263","8,709,234","47,966","117,597.00",38.68,36.51,56.48,"23,855,008",42.20,8.35,80.46,"14,189",0.17
"154,735",TWN,亞洲,台灣,2021-08-08,"15,782",7,13.43,809,3,2.86,661.58,33.91,0.77,"2,233,775","12,554",93.64,"20,565.00",0.00,"1,531.40","9,180,297","8,679,320",0,"130,012.00",38.48,36.38,56.48,"23,855,008",42.20,8.35,80.46,"14,159",0.17
"154,734",TWN,亞洲,台灣,2021-08-07,"15,775",10,14.43,806,12,2.71,661.29,33.79,0.77,"2,221,221","14,345",93.11,"20,630.00",0.00,"1,429.80",0,0,0,"141,122.00",0.00,0.00,56.48,"23,855,008",42.20,8.35,80.46,"14,146",0.18
"154,733",TWN,亞洲,台灣,2021-08-06,"15,765",12,14.71,794,3,1.00,660.87,33.28,0.77,"2,206,876","22,651",92.51,"21,084.00",0.00,"1,432.90","9,154,501","8,661,701","279,453","152,233.00",38.38,36.31,56.48,"23,855,008",42.20,8.35,80.46,"14,111",0.18
"154,732",TWN,亞洲,台灣,2021-08-05,"15,753",11,16.57,791,0,0.57,660.36,33.16,0.77,"2,184,225","18,360",91.56,"21,534.00",0.00,"1,299.50","8,875,048","8,418,179","267,661","149,725.00",37.20,35.29,56.48,"23,855,008",42.20,8.35,80.46,"14,094",0.18
"154,731",TWN,亞洲,台灣,2021-08-04,"15,742",21,17.57,791,0,0.57,659.90,33.16,0.77,"2,165,865","23,332",90.79,"21,850.00",0.00,"1,243.50","8,607,387","8,170,117","106,250","145,528.00",36.08,34.25,56.48,"23,855,008",42.20,8.35,80.46,"14,050",0.18
"154,730",TWN,亞洲,台灣,2021-08-03,"15,721",19,17.43,791,2,0.57,659.02,33.16,0.77,"2,142,533","24,291",89.82,"21,898.00",0.00,"1,256.40","8,501,137","8,083,073","96,052","168,979.00",35.64,33.88,56.48,"23,855,008",42.20,8.35,80.46,"14,022",0.18
"154,729",TWN,亞洲,台灣,2021-08-02,"15,702",14,17.14,789,0,0.43,658.23,33.08,0.76,"2,118,242","28,420",88.80,"22,005.00",0.00,"1,283.60","8,405,085","8,001,300","134,872","198,851.00",35.23,33.54,56.48,"23,855,008",42.20,8.35,80.46,"13,977",0.18
"154,728",TWN,亞洲,台灣,2021-08-01,"15,688",14,16.71,789,2,0.43,657.64,33.08,0.76,"2,089,822","13,009",87.61,"22,061.00",0.00,"1,319.90","8,270,213","7,881,726",0,"228,012.00",34.67,33.04,56.48,"23,855,008",42.20,8.35,80.46,"13,972",0.18
"154,727",TWN,亞洲,台灣,2021-07-31,"15,674",12,16.57,787,0,0.14,657.05,32.99,0.76,"2,076,813","17,523",87.06,"22,071.00",0.00,"1,331.90",0,0,0,"238,421.00",0.00,0.00,56.48,"23,855,008",42.20,8.35,80.46,"13,949",0.18
"154,726",TWN,亞洲,台灣,2021-07-30,"15,662",25,18.14,787,0,0.43,656.55,32.99,0.75,"2,059,290","25,805",86.33,"21,658.00",0.00,"1,193.70","8,088,871","7,707,830","261,899","248,829.00",33.91,32.31,56.48,"23,855,008",42.20,8.35,80.46,"13,910",0.19
"154,725",TWN,亞洲,台灣,2021-07-29,"15,637",18,18.00,787,0,0.71,655.50,32.99,0.75,"2,033,485","20,570",85.24,"20,903.00",0.00,"1,161.30","7,826,972","7,484,172","238,280","252,482.00",32.81,31.37,56.48,"23,855,008",42.20,8.35,80.46,"13,894",0.19
"154,724",TWN,亞洲,台灣,2021-07-28,"15,619",20,20.14,787,0,1.29,654.75,32.99,0.74,"2,012,915","23,667",84.38,"20,771.00",0.00,"1,031.20","7,588,692","7,273,091","270,406","242,027.00",31.81,30.49,56.48,"23,855,008",42.20,8.35,80.46,"13,779",0.19
"154,723",TWN,亞洲,台灣,2021-07-27,"15,599",17,20.86,787,1,2.00,653.91,32.99,0.74,"1,989,248","25,039",83.39,"20,992.00",0.00,"1,006.50","7,318,286","7,030,253","305,156","234,819.00",30.68,29.47,56.48,"23,855,008",42.20,8.35,80.46,"13,757",0.19
"154,722",TWN,亞洲,台灣,2021-07-26,"15,582",11,21.86,786,0,2.43,653.20,32.95,0.73,"1,964,209","28,813",82.34,"20,881.00",0.00,955.30,"7,013,130","6,751,025","339,001","227,592.00",29.40,28.30,74.07,"23,855,008",42.20,8.35,80.46,"13,696",0.20
"154,721",TWN,亞洲,台灣,2021-07-25,"15,571",13,23.29,786,0,2.57,652.74,32.95,0.73,"1,935,396","13,083",81.13,"20,699.00",0.00,888.90,"6,674,129","6,433,287",0,"211,432.00",27.98,26.97,74.07,"23,855,008",42.20,8.35,80.46,"13,648",0.20
"154,720",TWN,亞洲,台灣,2021-07-24,"15,558",23,24.00,786,2,3.14,652.19,32.95,0.72,"1,922,313","14,628",80.58,"20,627.00",0.00,859.50,0,0,0,"207,888.00",0.00,0.00,74.07,"23,855,008",42.20,8.35,80.46,"13,636",0.20
"154,719",TWN,亞洲,台灣,2021-07-23,"15,535",24,22.43,784,2,3.00,651.23,32.87,0.72,"1,907,685","20,521",79.97,"20,808.00",0.00,927.70,"6,347,065","6,117,598","287,469","204,345.00",26.61,25.64,74.07,"23,855,008",42.20,8.35,80.46,"13,594",0.20
"154,718",TWN,亞洲,台灣,2021-07-22,"15,511",33,23.57,782,4,3.29,650.22,32.78,0.72,"1,887,164","19,646",79.11,"21,229.00",0.00,900.60,"6,059,596","5,858,787","165,096","207,994.00",25.40,24.56,74.07,"23,855,008",42.20,8.35,80.46,"13,549",0.21
"154,717",TWN,亞洲,台灣,2021-07-21,"15,478",25,21.43,778,5,3.57,648.84,32.61,0.71,"1,867,518","25,214",78.29,"21,068.00",0.00,983.20,"5,894,500","5,718,272","219,947","222,461.00",24.71,23.97,74.07,"23,855,008",42.20,8.35,80.46,"13,475",0.21
"154,716",TWN,亞洲,台灣,2021-07-20,"15,453",24,21.57,773,4,3.71,647.79,32.40,0.70,"1,842,304","24,259",77.23,"20,674.00",0.00,958.40,"5,674,553","5,520,060","254,565","227,213.00",23.79,23.14,74.07,"23,855,008",42.20,8.35,80.46,"13,441",0.21
"154,715",TWN,亞洲,台灣,2021-07-19,"15,429",21,22.29,769,1,4.00,646.78,32.24,0.69,"1,818,045","27,544",76.21,"20,492.00",0.00,919.50,"5,419,988","5,279,558","225,881","228,350.00",22.72,22.13,74.07,"23,855,008",42.20,8.35,80.46,"13,361",0.22
"154,714",TWN,亞洲,台灣,2021-07-18,"15,408",18,22.71,768,4,4.00,645.90,32.19,0.68,"1,790,501","12,576",75.06,"20,535.00",0.00,904.10,"5,194,107","5,064,007",0,"232,610.00",21.77,21.23,74.07,"23,855,008",42.20,8.35,80.46,"13,336",0.22
"154,713",TWN,亞洲,台灣,2021-07-17,"15,390",12,24.57,764,1,4.00,645.15,32.03,0.67,"1,777,925","15,897",74.53,"20,671.00",0.00,841.30,0,0,0,"227,708.00",0.00,0.00,74.07,"23,855,008",42.20,8.35,80.46,"13,300",0.22
"154,712",TWN,亞洲,台灣,2021-07-16,"15,378",32,27.57,763,4,4.71,644.65,31.99,0.66,"1,762,028","23,470",73.86,"20,820.00",0.00,755.10,"4,916,652","4,790,949","313,013","222,807.00",20.61,20.08,74.07,"23,855,008",42.20,8.35,80.46,"13,224",0.22
"154,711",TWN,亞洲,台灣,2021-07-15,"15,346",18,28.14,759,6,5.86,643.30,31.82,0.65,"1,738,558","18,515",72.88,"20,811.00",0.00,739.50,"4,603,639","4,496,176","266,367","211,794.00",19.30,18.85,74.07,"23,855,008",42.20,8.35,80.46,"13,176",0.23
"154,710",TWN,亞洲,台灣,2021-07-14,"15,328",26,28.57,753,6,5.43,642.55,31.57,0.65,"1,720,043","22,455",72.10,"21,655.00",0.00,757.90,"4,337,272","4,242,075","253,211","205,325.00",18.18,17.78,74.07,"23,855,008",42.20,8.35,80.46,"13,057",0.23
"154,709",TWN,亞洲,台灣,2021-07-13,"15,302",29,30.57,747,6,5.86,641.46,31.31,0.64,"1,697,588","22,985",71.16,"22,290.00",0.00,729.10,"4,084,061","3,998,233","262,522","191,932.00",17.12,16.76,74.07,"23,855,008",42.20,8.35,80.46,"12,994",0.24
