City Daily Report by NCHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,iso_code,洲名,國家,日期,總確診數,新增確診數,七天移動平均新增確診數,總死亡數,新增死亡數,七天移動平均新增死亡數,每百萬人確診數,每百萬人死亡數,傳染率,新增檢驗件數,總檢驗件數,每千人檢驗件數,七天移動平均新增檢驗件數,陽性率,每確診案例相對檢驗數量,疫苗總接種總劑數,疫苗總接種人數,疫苗新增接種劑數,七天移動平均疫苗新增接種劑數,每百人接種疫苗劑數,每百人接種疫苗人數,疫情控管指數,總人口數,中位數年紀,70歲以上人口比例,平均壽命,解除隔離數,解封指數
"166,703",GBR,歐洲,英國,2022-05-18,"22,295,739","8,041","8,834.86","177,895",127,115.29,"326,882.90","2,608.16",0.00,0,0,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,12.96,"68,207,114",40.80,12.53,81.32,0,None
"166,702",GBR,歐洲,英國,2022-05-17,"22,287,698","8,596","8,876.14","177,768",185,126.86,"326,765.01","2,606.30",0.00,0,0,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,12.96,"68,207,114",40.80,12.53,81.32,0,None
"166,701",GBR,歐洲,英國,2022-05-16,"22,279,102","23,820","9,135.71","177,583",158,141.00,"326,638.98","2,603.59",0.93,0,0,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,12.96,"68,207,114",40.80,12.53,81.32,0,None
"166,700",GBR,歐洲,英國,2022-05-15,"22,255,282",0,"9,483.29","177,425",0,148.71,"326,289.75","2,601.27",0.91,"502,015,569","155,180","7,360.16","242,478.00",0.00,0.00,0,0,0,0.00,0.00,0.00,12.96,"68,207,114",40.80,12.53,81.32,0,None
"166,699",GBR,歐洲,英國,2022-05-14,"22,255,282",0,"9,483.29","177,425",0,148.71,"326,289.75","2,601.27",0.89,"501,860,389","153,865","7,357.89","245,722.00",0.00,0.00,0,0,0,0.00,0.00,0.00,12.96,"68,207,114",40.80,12.53,81.32,0,None
"166,698",GBR,歐洲,英國,2022-05-13,"22,255,282","6,587","9,483.29","177,425",151,148.71,"326,289.75","2,601.27",0.87,"501,706,524","251,479","7,355.63","249,176.00",0.04,26.30,0,0,0,0.00,0.00,0.00,12.96,"68,207,114",40.80,12.53,81.32,0,None
"166,697",GBR,歐洲,英國,2022-05-12,"22,248,695","14,800","10,152.86","177,274",186,159.86,"326,193.17","2,599.05",0.86,"501,455,045","267,067","7,351.95","251,090.00",0.04,24.70,0,0,0,0.00,0.00,0.00,12.96,"68,207,114",40.80,12.53,81.32,0,None
"166,696",GBR,歐洲,英國,2022-05-11,"22,233,895","8,330","9,818.57","177,088",208,195.86,"325,976.19","2,596.33",0.83,"501,187,978","241,275","7,348.03","255,513.00",0.04,26.00,"142,656,613","53,337,395","36,016","38,057.00",209.15,78.20,12.96,"68,207,114",40.80,12.53,81.32,0,None
"166,695",GBR,歐洲,英國,2022-05-10,"22,225,565","10,413","11,046.29","176,880",284,198.86,"325,854.06","2,593.28",0.82,"500,946,703","308,036","7,344.49","262,265.00",0.04,23.70,"142,620,597","53,330,594","35,272","38,793.00",209.10,78.19,12.96,"68,207,114",40.80,12.53,81.32,0,None
"166,694",GBR,歐洲,英國,2022-05-09,"22,215,152","26,253","14,632.71","176,596",212,216.43,"325,701.39","2,589.11",0.82,"500,638,667","320,445","7,339.98","264,923.00",0.06,18.10,"142,585,325","53,323,370","31,771","38,133.00",209.05,78.18,12.96,"68,207,114",40.80,12.53,81.32,0,None
"166,693",GBR,歐洲,英國,2022-05-08,"22,188,899",0,"10,886.86","176,384",0,186.14,"325,316.49","2,586.01",0.82,"500,318,222","177,885","7,335.28","254,024.00",0.04,23.30,"142,553,554","53,317,460","26,951","35,416.00",209.00,78.17,12.96,"68,207,114",40.80,12.53,81.32,0,None
"166,692",GBR,歐洲,英國,2022-05-07,"22,188,899",0,"10,886.86","176,384",0,186.14,"325,316.49","2,586.01",0.81,"500,140,337","178,048","7,332.67","255,346.00",0.04,23.50,"142,526,603","53,306,798","60,876","35,237.00",208.96,78.15,12.96,"68,207,114",40.80,12.53,81.32,0,None
"166,691",GBR,歐洲,英國,2022-05-06,"22,188,899","11,274","10,886.86","176,384",229,186.14,"325,316.49","2,586.01",0.80,"499,962,289","264,877","7,330.06","257,512.00",0.04,23.70,"142,465,727","53,282,338","38,622","35,246.00",208.87,78.12,12.96,"68,207,114",40.80,12.53,81.32,0,None
"166,690",GBR,歐洲,英國,2022-05-05,"22,177,625","12,460","11,058.57","176,155",438,184.57,"325,151.20","2,582.65",0.79,"499,697,412","298,025","7,326.18","260,277.00",0.04,23.50,"142,427,105","53,272,750","36,891","35,501.00",208.82,78.10,12.96,"68,207,114",40.80,12.53,81.32,0,None
"166,689",GBR,歐洲,英國,2022-05-04,"22,165,165","16,924","11,288.00","175,717",229,157.43,"324,968.52","2,576.23",0.78,"499,399,387","288,536","7,321.81","266,578.00",0.04,23.60,"142,390,214","53,264,512","41,167","36,433.00",208.76,78.09,12.96,"68,207,114",40.80,12.53,81.32,0,None
"166,688",GBR,歐洲,英國,2022-05-03,"22,148,241","35,518","11,379.43","175,488",407,168.14,"324,720.40","2,572.87",0.76,"499,110,851","326,646","7,317.58","270,321.00",0.04,23.80,"142,349,047","53,255,432","30,651","36,429.00",208.70,78.08,12.96,"68,207,114",40.80,12.53,81.32,0,None
"166,687",GBR,歐洲,英國,2022-05-02,"22,112,723",32,"8,702.29","175,081",0,174.57,"324,199.66","2,566.90",0.71,"498,784,205","244,153","7,312.79","272,222.00",0.03,31.30,"142,318,396","53,247,845","12,756","37,461.00",208.66,78.07,12.96,"68,207,114",40.80,12.53,81.32,0,None
"166,686",GBR,歐洲,英國,2022-05-01,"22,112,691",0,"15,137.43","175,081",0,223.29,"324,199.19","2,566.90",0.71,"498,540,052","187,137","7,309.21","293,808.00",0.05,19.40,"142,305,640","53,242,209","25,693","40,367.00",208.64,78.06,12.96,"68,207,114",40.80,12.53,81.32,0,None
"166,685",GBR,歐洲,英國,2022-04-30,"22,112,691",0,"15,137.43","175,081",0,223.29,"324,199.19","2,566.90",0.71,"498,352,915","193,209","7,306.47","300,130.00",0.05,19.80,"142,279,947","53,230,188","60,944","41,618.00",208.60,78.04,12.96,"68,207,114",40.80,12.53,81.32,0,None
"166,684",GBR,歐洲,英國,2022-04-29,"22,112,691","12,476","15,137.43","175,081",218,223.29,"324,199.19","2,566.90",0.71,"498,159,706","284,234","7,303.63","306,370.00",0.05,20.20,"142,219,003","53,202,723","40,403","42,744.00",208.51,78.00,12.96,"68,207,114",40.80,12.53,81.32,0,None
"166,683",GBR,歐洲,英國,2022-04-28,"22,100,215","14,066","16,753.86","174,863",248,237.86,"324,016.28","2,563.71",0.70,"497,875,472","342,132","7,299.47","313,308.00",0.05,18.70,"142,178,600","53,191,232","43,416","43,051.00",208.45,77.98,12.96,"68,207,114",40.80,12.53,81.32,0,None
"166,682",GBR,歐洲,英國,2022-04-27,"22,086,149","17,564","17,544.00","174,615",304,294.86,"323,810.05","2,560.07",0.70,"497,533,340","314,735","7,294.45","319,537.00",0.06,18.20,"142,135,184","53,180,153","41,138","43,420.00",208.39,77.97,12.96,"68,207,114",40.80,12.53,81.32,0,None
"166,681",GBR,歐洲,英國,2022-04-26,"22,068,585","16,778","18,901.86","174,311",452,324.00,"323,552.54","2,555.61",0.69,"497,218,605","339,956","7,289.84","327,292.00",0.06,17.30,"142,094,046","53,170,544","37,875","43,781.00",208.33,77.95,12.96,"68,207,114",40.80,12.53,81.32,0,None
"166,680",GBR,歐洲,英國,2022-04-25,"22,051,807","45,078","33,136.57","173,859",341,328.43,"323,306.55","2,548.99",0.73,"496,878,649","395,254","7,284.85","337,903.00",0.10,10.20,"142,056,171","53,161,003","33,099","44,485.00",208.27,77.94,12.96,"68,207,114",40.80,12.53,81.32,0,None
"166,679",GBR,歐洲,英國,2022-04-24,"22,006,729",0,"26,696.86","173,518",0,279.71,"322,645.66","2,543.99",0.75,"496,483,395","231,392","7,279.06","333,338.00",0.08,12.50,"142,023,072","53,152,044","34,453","41,781.00",208.22,77.93,12.96,"68,207,114",40.80,12.53,81.32,0,None
"166,678",GBR,歐洲,英國,2022-04-23,"22,006,729",0,"26,696.86","173,518",0,279.71,"322,645.66","2,543.99",0.77,"496,252,003","236,887","7,275.66","335,965.00",0.08,12.60,"141,988,619","53,136,420","68,823","38,349.00",208.17,77.90,12.96,"68,207,114",40.80,12.53,81.32,0,None
"166,677",GBR,歐洲,英國,2022-04-22,"22,006,729","23,791","26,696.86","173,518",320,279.71,"322,645.66","2,543.99",0.79,"496,015,116","332,797","7,272.19","337,224.00",0.08,12.60,"141,919,796","53,104,502","42,552","34,425.00",208.07,77.86,12.96,"68,207,114",40.80,12.53,81.32,0,None
"166,676",GBR,歐洲,英國,2022-04-21,"21,982,938","19,597","23,298.14","173,198",647,234.00,"322,296.85","2,539.30",0.81,"495,682,319","385,736","7,267.31","330,815.00",0.07,14.20,"141,877,244","53,088,681","46,000","31,657.00",208.01,77.83,12.96,"68,207,114",40.80,12.53,81.32,0,None
"166,675",GBR,歐洲,英國,2022-04-20,"21,963,341","27,069","25,176.57","172,551",508,191.57,"322,009.53","2,529.81",0.83,"495,296,583","369,025","7,261.66","332,865.00",0.08,13.20,"141,831,244","53,071,451","43,665","33,052.00",207.94,77.81,12.96,"68,207,114",40.80,12.53,81.32,0,None
"166,674",GBR,歐洲,英國,2022-04-19,"21,936,272","116,421","26,653.29","172,043",483,213.00,"321,612.67","2,522.36",0.85,"494,927,558","414,231","7,256.25","340,527.00",0.08,12.80,"141,787,579","53,057,035","42,805","34,117.00",207.88,77.79,12.96,"68,207,114",40.80,12.53,81.32,0,None
"166,673",GBR,歐洲,英國,2022-04-18,"21,819,851",0,"15,529.86","171,560",0,185.14,"319,905.80","2,515.28",0.78,"494,513,327","363,297","7,250.17","343,334.00",0.05,22.10,"141,744,774","53,041,898","14,171","34,692.00",207.82,77.77,12.96,"68,207,114",40.80,12.53,81.32,0,None
"166,672",GBR,歐洲,英國,2022-04-17,"21,819,851",0,"28,574.00","171,560",0,234.86,"319,905.80","2,515.28",0.76,"494,150,030","249,779","7,244.85","361,861.00",0.08,12.70,"141,730,603","53,035,858","10,429","39,131.00",207.79,77.76,20.37,"68,207,114",40.80,12.53,81.32,0,None
"166,671",GBR,歐洲,英國,2022-04-16,"21,819,851",0,"28,574.00","171,560",0,234.86,"319,905.80","2,515.28",0.74,"493,900,251","245,702","7,241.18","371,081.00",0.08,13.00,"141,720,174","53,031,035","41,354","42,559.00",207.78,77.75,20.37,"68,207,114",40.80,12.53,81.32,0,None
"166,670",GBR,歐洲,英國,2022-04-15,"21,819,851",0,"28,574.00","171,560",0,234.86,"319,905.80","2,515.28",0.72,"493,654,549","287,935","7,237.58","384,119.00",0.07,13.40,"141,678,820","53,012,870","23,176","45,156.00",207.72,77.72,20.37,"68,207,114",40.80,12.53,81.32,0,None
"166,669",GBR,歐洲,英國,2022-04-14,"21,819,851","32,746","34,498.14","171,560",350,284.43,"319,905.80","2,515.28",0.72,"493,366,614","400,085","7,233.36","408,892.00",0.08,11.90,"141,655,644","53,001,426","55,765","47,739.00",207.68,77.71,20.37,"68,207,114",40.80,12.53,81.32,0,None
"166,668",GBR,歐洲,英國,2022-04-13,"21,787,105","37,406","36,560.71","171,210",658,279.86,"319,425.70","2,510.15",0.72,"492,966,529","422,658","7,227.49","425,292.00",0.09,11.60,"141,599,879","52,978,585","51,119","45,286.00",207.60,77.67,20.37,"68,207,114",40.80,12.53,81.32,0,None
"166,667",GBR,歐洲,英國,2022-04-12,"21,749,699","38,557","38,568.71","170,552",288,185.86,"318,877.28","2,500.50",0.71,"492,543,871","433,884","7,221.30","446,171.00",0.09,11.60,"141,548,760","52,959,181","46,831","43,579.00",207.53,77.64,20.37,"68,207,114",40.80,12.53,81.32,0,None
"166,666",GBR,歐洲,英國,2022-04-11,"21,711,142","91,309","40,346.43","170,264",348,198.00,"318,311.99","2,496.28",0.74,"492,109,987","492,986","7,214.94","464,879.00",0.09,11.50,"141,501,929","52,941,680","45,244","41,986.00",207.46,77.62,20.37,"68,207,114",40.80,12.53,81.32,0,None
"166,665",GBR,歐洲,英國,2022-04-10,"21,619,833",0,"47,729.43","169,916",0,178.29,"316,973.29","2,491.18",0.75,"491,617,001","314,318","7,207.71","481,087.00",0.10,10.10,"141,456,685","52,925,734","34,422","40,696.00",207.39,77.60,20.37,"68,207,114",40.80,12.53,81.32,0,None
"166,664",GBR,歐洲,英國,2022-04-09,"21,619,833",0,"47,729.43","169,916",0,178.29,"316,973.29","2,491.18",0.76,"491,302,683","336,965","7,203.10","499,423.00",0.10,10.50,"141,422,263","52,910,458","59,533","39,457.00",207.34,77.57,20.37,"68,207,114",40.80,12.53,81.32,0,None
"166,663",GBR,歐洲,英國,2022-04-08,"21,619,833","41,469","47,729.43","169,916",347,178.29,"316,973.29","2,491.18",0.78,"490,965,718","461,349","7,198.16","511,939.00",0.09,10.70,"141,362,730","52,885,279","41,261","37,375.00",207.26,77.54,20.37,"68,207,114",40.80,12.53,81.32,0,None
"166,662",GBR,歐洲,英國,2022-04-07,"21,578,364","47,184","51,760.86","169,569",318,156.00,"316,365.30","2,486.09",0.78,"490,504,369","514,882","7,191.40","535,200.00",0.10,10.30,"141,321,469","52,873,079","38,590","36,112.00",207.19,77.52,20.37,"68,207,114",40.80,12.53,81.32,0,None
"166,661",GBR,歐洲,英國,2022-04-06,"21,531,180","51,462","55,686.57","169,251",0,0.00,"315,673.52","2,481.43",0.79,"489,989,487","568,816","7,183.85","560,524.00",0.10,10.10,"141,282,879","52,861,739","39,169","35,472.00",207.14,77.50,20.37,"68,207,114",40.80,12.53,81.32,0,None
"166,660",GBR,歐洲,英國,2022-04-05,"21,479,718","51,001","60,998.86","166,304",373,168.43,"314,919.03","2,438.22",0.80,"489,420,671","564,836","7,175.51","584,993.00",0.10,9.60,"141,243,710","52,849,370","35,680","34,851.00",207.08,77.48,20.37,"68,207,114",40.80,12.53,81.32,0,None
"166,659",GBR,歐洲,英國,2022-04-04,"21,428,717","142,990","65,324.43","165,931",210,158.57,"314,171.29","2,432.75",0.84,"488,855,835","606,442","7,167.23","613,490.00",0.11,9.40,"141,208,030","52,837,997","36,218","34,242.00",207.03,77.47,20.37,"68,207,114",40.80,12.53,81.32,0,None
"166,658",GBR,歐洲,英國,2022-04-03,"21,285,727",0,"75,565.71","165,721",0,159.71,"312,074.88","2,429.67",0.86,"488,249,393","442,672","7,158.34","637,839.00",0.12,8.40,"141,171,812","52,826,860","25,751","33,428.00",206.98,77.45,20.37,"68,207,114",40.80,12.53,81.32,0,None
"166,657",GBR,歐洲,英國,2022-04-02,"21,285,727",0,"75,565.71","165,721",0,159.71,"312,074.88","2,429.67",0.89,"487,806,721","424,573","7,151.85","657,559.00",0.12,8.70,"141,146,061","52,819,360","44,956","33,061.00",206.94,77.44,20.37,"68,207,114",40.80,12.53,81.32,0,None
"166,656",GBR,歐洲,英國,2022-04-01,"21,285,727","69,689","75,565.71","165,721",191,159.71,"312,074.88","2,429.67",0.92,"487,382,148","624,180","7,145.62","675,361.00",0.11,8.90,"141,101,105","52,808,470","32,423","33,333.00",206.87,77.42,20.37,"68,207,114",40.80,12.53,81.32,0,None
"166,655",GBR,歐洲,英國,2022-03-31,"21,216,038","74,664","76,706.29","165,530",192,157.00,"311,053.16","2,426.87",0.94,"486,757,968","692,151","7,136.47","690,737.00",0.11,9.00,"141,068,682","52,803,478","34,109","34,005.00",206.82,77.42,20.37,"68,207,114",40.80,12.53,81.32,0,None
"166,654",GBR,歐洲,英國,2022-03-30,"21,141,374","88,648","80,475.43","165,338",213,152.29,"309,958.49","2,424.06",0.97,"486,065,817","740,094","7,126.32","707,380.00",0.11,8.80,"141,034,573","52,798,443","34,820","33,935.00",206.77,77.41,20.37,"68,207,114",40.80,12.53,81.32,0,None
"166,653",GBR,歐洲,英國,2022-03-29,"21,052,726","81,280","82,478.57","165,125",304,149.86,"308,658.80","2,420.94",1.00,"485,325,723","764,315","7,115.47","720,137.00",0.12,8.70,"140,999,753","52,792,930","31,416","32,862.00",206.72,77.40,20.37,"68,207,114",40.80,12.53,81.32,0,None
"166,652",GBR,歐洲,英國,2022-03-28,"20,971,446","214,679","84,452.57","164,821",218,142.14,"307,467.14","2,416.48",1.04,"484,561,408","776,891","7,104.27","729,786.00",0.12,8.60,"140,968,337","52,788,065","30,520","32,275.00",206.68,77.39,20.37,"68,207,114",40.80,12.53,81.32,0,None
"166,651",GBR,歐洲,英國,2022-03-27,"20,756,767",0,"86,068.71","164,603",0,135.00,"304,319.68","2,413.28",1.06,"483,784,517","580,710","7,092.88","740,865.00",0.12,8.60,"140,937,817","52,783,242","23,186","32,769.00",206.63,77.39,20.37,"68,207,114",40.80,12.53,81.32,0,None
"166,650",GBR,歐洲,英國,2022-03-26,"20,756,767",0,"86,068.71","164,603",0,135.00,"304,319.68","2,413.28",1.07,"483,203,807","549,185","7,084.36","741,773.00",0.12,8.60,"140,914,631","52,775,615","46,855","33,398.00",206.60,77.38,20.37,"68,207,114",40.80,12.53,81.32,0,None
"166,649",GBR,歐洲,英國,2022-03-25,"20,756,767","77,673","86,068.71","164,603",172,135.00,"304,319.68","2,413.28",1.10,"482,654,622","731,812","7,076.31","746,815.00",0.12,8.70,"140,867,776","52,764,899","37,132","33,823.00",206.53,77.36,20.37,"68,207,114",40.80,12.53,81.32,0,None
"166,648",GBR,歐洲,英國,2022-03-24,"20,679,094","101,048","88,179.57","164,431",159,128.29,"303,180.90","2,410.76",1.13,"481,922,810","808,651","7,065.58","751,797.00",0.12,8.50,"140,830,644","52,759,213","33,618","34,110.00",206.48,77.35,20.37,"68,207,114",40.80,12.53,81.32,0,None
"166,647",GBR,歐洲,英國,2022-03-23,"20,578,046","102,670","86,717.71","164,272",196,125.29,"301,699.41","2,408.43",1.16,"481,114,159","829,396","7,053.72","755,252.00",0.12,8.70,"140,797,026","52,754,119",0,"34,842.00",206.43,77.34,20.37,"68,207,114",40.80,12.53,81.32,0,None
"166,646",GBR,歐洲,英國,2022-03-22,"20,475,376","95,098","85,418.57","164,076",250,119.14,"300,194.14","2,405.56",1.18,"480,284,763","831,856","7,041.56","757,541.00",0.11,8.90,0,0,0,"36,208.00",0.00,0.00,20.37,"68,207,114",40.80,12.53,81.32,0,None
"166,645",GBR,歐洲,英國,2022-03-21,"20,380,278","225,992","88,984.14","163,826",168,115.14,"298,799.89","2,401.89",1.21,"479,452,907","854,442","7,029.37","757,560.00",0.12,8.50,"140,742,414","52,751,751","33,980","37,904.00",206.35,77.34,20.37,"68,207,114",40.80,12.53,81.32,0,None
"166,644",GBR,歐洲,英國,2022-03-20,"20,154,286",0,"81,101.57","163,658",0,110.57,"295,486.57","2,399.43",1.22,"478,598,465","587,071","7,016.84","753,250.00",0.11,9.30,"140,708,434","52,747,246","27,587","39,662.00",206.30,77.33,20.37,"68,207,114",40.80,12.53,81.32,0,None
"166,643",GBR,歐洲,英國,2022-03-19,"20,154,286",0,"81,101.57","163,658",0,110.57,"295,486.57","2,399.43",1.23,"478,011,394","584,477","7,008.23","752,281.00",0.11,9.30,"140,680,847","52,740,240","49,834","39,455.00",206.26,77.32,20.37,"68,207,114",40.80,12.53,81.32,0,None
"166,642",GBR,歐洲,英國,2022-03-18,"20,154,286","92,449","81,101.57","163,658",125,110.57,"295,486.57","2,399.43",1.25,"477,426,917","766,683","6,999.67","747,608.00",0.11,9.20,"140,631,013","52,730,003","39,136","39,534.00",206.18,77.31,20.37,"68,207,114",40.80,12.53,81.32,0,None
"166,641",GBR,歐洲,英國,2022-03-17,"20,061,837","90,815","78,302.86","163,533",138,109.00,"294,131.15","2,397.59",1.26,"476,660,234","832,842","6,988.42","741,547.00",0.11,9.50,"140,591,877","52,725,660","38,747","39,534.00",206.12,77.30,23.15,"68,207,114",40.80,12.53,81.32,0,None
"166,640",GBR,歐洲,英國,2022-03-16,"19,971,022","93,576","77,386.57","163,395",153,109.57,"292,799.69","2,395.57",1.28,"475,827,392","845,419","6,976.21","732,876.00",0.11,9.50,"140,553,130","52,721,459","36,867","39,665.00",206.07,77.30,23.15,"68,207,114",40.80,12.53,81.32,0,None
"166,639",GBR,歐洲,英國,2022-03-15,"19,877,446","120,057","73,786.86","163,242",222,105.29,"291,427.75","2,393.33",1.30,"474,981,973","831,987","6,963.82","721,441.00",0.10,9.80,"140,516,263","52,717,450","39,174","40,366.00",206.01,77.29,23.15,"68,207,114",40.80,12.53,81.32,0,None
"166,638",GBR,歐洲,英國,2022-03-14,"19,757,389","170,814","65,551.14","163,020",136,104.00,"289,667.57","2,390.07",1.30,"474,149,986","824,273","6,951.62","708,161.00",0.09,10.80,"140,477,089","52,713,188","46,287","40,386.00",205.96,77.28,23.15,"68,207,114",40.80,12.53,81.32,0,None
"166,637",GBR,歐洲,英國,2022-03-13,"19,586,575",0,"59,211.43","162,884",0,104.57,"287,163.23","2,388.08",1.28,"473,325,713","580,283","6,939.54","699,305.00",0.09,11.80,"140,430,802","52,708,425","26,142","39,122.00",205.89,77.28,23.15,"68,207,114",40.80,12.53,81.32,0,None
"166,636",GBR,歐洲,英國,2022-03-12,"19,586,575",0,"59,211.43","162,884",0,104.57,"287,163.23","2,388.08",1.26,"472,745,430","551,766","6,931.03","690,082.00",0.09,11.70,"140,404,660","52,704,574","50,387","39,438.00",205.85,77.27,23.15,"68,207,114",40.80,12.53,81.32,0,None
"166,635",GBR,歐洲,英國,2022-03-11,"19,586,575","72,858","59,211.43","162,884",114,104.57,"287,163.23","2,388.08",1.26,"472,193,664","724,256","6,922.94","681,402.00",0.09,11.50,"140,354,273","52,696,527","39,134","39,761.00",205.78,77.26,23.15,"68,207,114",40.80,12.53,81.32,0,None
"166,634",GBR,歐洲,英國,2022-03-10,"19,513,717","84,401","55,204.00","162,770",142,104.00,"286,095.04","2,386.41",1.25,"471,469,408","772,150","6,912.32","671,641.00",0.08,12.20,"140,315,139","52,692,089","39,663","41,099.00",205.72,77.25,23.15,"68,207,114",40.80,12.53,81.32,0,None
"166,633",GBR,歐洲,英國,2022-03-09,"19,429,316","68,378","49,672.86","162,628",123,111.43,"284,857.62","2,384.33",1.23,"470,697,258","765,374","6,901.00","671,856.00",0.07,13.50,"140,275,476","52,687,324","41,773","43,170.00",205.66,77.25,23.15,"68,207,114",40.80,12.53,81.32,0,None
"166,632",GBR,歐洲,英國,2022-03-08,"19,360,938","62,407","46,338.29","162,505",213,104.57,"283,855.11","2,382.52",1.21,"469,931,884","739,026","6,889.78","664,761.00",0.07,14.30,"140,233,703","52,682,128","39,314","43,700.00",205.60,77.24,23.15,"68,207,114",40.80,12.53,81.32,0,None
"166,631",GBR,歐洲,英國,2022-03-07,"19,298,531","126,436","51,635.14","162,292",140,112.57,"282,940.15","2,379.40",1.19,"469,192,858","762,278","6,878.94","655,530.00",0.08,12.70,"140,194,389","52,677,564","37,439","44,297.00",205.54,77.23,23.15,"68,207,114",40.80,12.53,81.32,0,None
"166,630",GBR,歐洲,英國,2022-03-06,"19,172,095",0,"45,303.29","162,152",0,112.14,"281,086.44","2,377.35",1.15,"468,430,580","515,725","6,867.77","653,062.00",0.07,14.40,"140,156,950","52,672,968","28,355","45,165.00",205.49,77.23,23.15,"68,207,114",40.80,12.53,81.32,0,None
"166,629",GBR,歐洲,英國,2022-03-05,"19,172,095",0,"45,303.29","162,152",0,112.14,"281,086.44","2,377.35",1.11,"467,914,855","491,007","6,860.21","653,694.00",0.07,14.40,"140,128,595","52,668,909","52,648","45,566.00",205.45,77.22,23.15,"68,207,114",40.80,12.53,81.32,0,None
"166,628",GBR,歐洲,英國,2022-03-04,"19,172,095","44,806","45,303.29","162,152",110,112.14,"281,086.44","2,377.35",1.09,"467,423,848","655,928","6,853.01","651,058.00",0.07,14.40,"140,075,947","52,660,741","48,500","46,272.00",205.37,77.21,23.15,"68,207,114",40.80,12.53,81.32,0,None
"166,627",GBR,歐洲,英國,2022-03-03,"19,127,289","45,683","43,457.43","162,042",194,113.71,"280,429.53","2,375.74",1.07,"466,767,920","773,653","6,843.39","647,393.00",0.07,14.90,"140,027,447","52,654,053","54,159","47,014.00",205.30,77.20,23.15,"68,207,114",40.80,12.53,81.32,0,None
"166,626",GBR,歐洲,英國,2022-03-02,"19,081,606","45,036","42,455.29","161,848",75,104.00,"279,759.76","2,372.89",1.05,"465,994,267","715,712","6,832.05","646,123.00",0.07,15.20,"139,973,288","52,647,706","45,484","46,416.00",205.22,77.19,23.15,"68,207,114",40.80,12.53,81.32,0,None
"166,625",GBR,歐洲,英國,2022-03-01,"19,036,570","99,485","41,712.71","161,773",269,116.86,"279,099.48","2,371.79",1.03,"465,278,555","674,404","6,821.56","653,769.00",0.06,15.70,"139,927,804","52,640,258","43,493","48,021.00",205.15,77.18,23.15,"68,207,114",40.80,12.53,81.32,0,None
"166,624",GBR,歐洲,英國,2022-02-28,"18,937,085","82,113","33,408.14","161,504",137,107.71,"277,640.91","2,367.85",0.98,"464,604,151","745,003","6,811.67","666,030.00",0.05,19.90,"139,884,311","52,634,448","43,518","49,922.00",205.09,77.17,23.15,"68,207,114",40.80,12.53,81.32,0,None
"166,623",GBR,歐洲,英國,2022-02-27,"18,854,972",0,"27,181.14","161,367",0,92.43,"276,437.03","2,365.84",0.93,"463,859,148","520,149","6,800.74","685,188.00",0.04,25.20,"139,840,793","52,628,660","31,157","51,216.00",205.02,77.16,32.41,"68,207,114",40.80,12.53,81.32,0,None
"166,622",GBR,歐洲,英國,2022-02-26,"18,854,972",0,"31,611.14","161,367",0,103.00,"276,437.03","2,365.84",0.89,"463,338,999","472,559","6,793.12","714,783.00",0.04,22.60,"139,809,636","52,623,819","57,591","51,713.00",204.98,77.15,32.41,"68,207,114",40.80,12.53,81.32,0,None
"166,621",GBR,歐洲,英國,2022-02-25,"18,854,972","31,885","37,213.71","161,367",121,121.29,"276,437.03","2,365.84",0.85,"462,866,440","630,272","6,786.19","731,792.00",0.05,19.70,"139,752,045","52,614,348","53,694","52,689.00",204.89,77.14,32.41,"68,207,114",40.80,12.53,81.32,0,None
"166,620",GBR,歐洲,英國,2022-02-24,"18,823,087","38,668","39,441.71","161,246",126,126.57,"275,969.56","2,364.06",0.81,"462,236,168","764,765","6,776.95","744,973.00",0.05,18.90,"139,698,351","52,606,239","49,977","51,628.00",204.81,77.13,32.41,"68,207,114",40.80,12.53,81.32,0,None
"166,619",GBR,歐洲,英國,2022-02-23,"18,784,419","39,838","41,307.00","161,120",165,134.71,"275,402.64","2,362.22",0.78,"461,471,403","769,234","6,765.74","771,518.00",0.05,18.70,"139,648,374","52,598,276","56,718","53,804.00",204.74,77.12,32.41,"68,207,114",40.80,12.53,81.32,0,None
"166,618",GBR,歐洲,英國,2022-02-22,"18,744,581","41,353","43,343.14","160,955",205,139.57,"274,818.56","2,359.80",0.74,"460,702,169","760,228","6,754.46","803,665.00",0.05,18.50,"139,591,656","52,589,291","56,800","55,388.00",204.66,77.10,32.41,"68,207,114",40.80,12.53,81.32,0,None
"166,617",GBR,歐洲,英國,2022-02-21,"18,703,228","38,524","44,033.29","160,750",30,144.00,"274,212.28","2,356.79",0.72,"459,941,941","879,109","6,743.31","828,298.00",0.05,18.80,"139,534,856","52,581,000","52,573","59,613.00",204.58,77.09,32.41,"68,207,114",40.80,12.53,81.32,0,None
"166,616",GBR,歐洲,英國,2022-02-20,"18,664,704","31,010","44,444.00","160,720",74,144.71,"273,647.47","2,356.35",0.73,"459,062,832","727,316","6,730.43","839,767.00",0.05,18.90,"139,482,283","52,573,589","34,636","60,435.00",204.50,77.08,32.41,"68,207,114",40.80,12.53,81.32,0,None
