City Daily Report by NCHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,iso_code,洲名,國家,日期,總確診數,新增確診數,七天移動平均新增確診數,總死亡數,新增死亡數,七天移動平均新增死亡數,每百萬人確診數,每百萬人死亡數,傳染率,新增檢驗件數,總檢驗件數,每千人檢驗件數,七天移動平均新增檢驗件數,陽性率,每確診案例相對檢驗數量,疫苗總接種總劑數,疫苗總接種人數,疫苗新增接種劑數,七天移動平均疫苗新增接種劑數,每百人接種疫苗劑數,每百人接種疫苗人數,疫情控管指數,總人口數,中位數年紀,70歲以上人口比例,平均壽命,解除隔離數,解封指數
"174,352",OWID_WRL,全球,全球,2022-05-18,"523,452,560","702,686","559,638.00","6,271,641","2,381","1,633.00","66,470.46",796.40,0.00,0,0,0.00,0.00,0.00,0.00,"2,147,483,647","2,147,483,647",0,0.00,149.13,65.66,0.00,"2,147,483,647",30.90,5.36,72.58,0,None
"174,351",OWID_WRL,全球,全球,2022-05-17,"522,749,874","663,484","558,201.57","6,269,316","1,941","1,662.29","66,381.23",796.11,0.00,0,0,0.00,0.00,0.00,0.00,"2,147,483,647","2,147,483,647",0,0.00,149.05,65.65,0.00,"2,147,483,647",30.90,5.36,72.58,0,None
"174,350",OWID_WRL,全球,全球,2022-05-16,"522,086,681","556,658","558,244.00","6,267,383","1,754","1,702.86","66,297.01",795.86,0.98,0,0,0.00,0.00,0.00,0.00,"2,147,483,647","2,147,483,647",0,0.00,148.99,65.65,0.00,"2,147,483,647",30.90,5.36,72.58,0,None
"174,349",OWID_WRL,全球,全球,2022-05-15,"521,530,023","348,000","578,934.00","6,265,629",626,"1,733.14","66,226.32",795.64,0.98,0,0,0.00,0.00,0.00,0.00,"2,147,483,647","2,147,483,647",0,0.00,148.88,65.63,0.00,"2,147,483,647",30.90,5.36,72.58,0,None
"174,348",OWID_WRL,全球,全球,2022-05-14,"521,182,023","465,499","566,432.43","6,265,003",894,"1,744.00","66,182.13",795.56,0.98,0,0,0.00,0.00,0.00,0.00,"2,147,483,647","2,147,483,647",0,0.00,148.56,65.57,0.00,"2,147,483,647",30.90,5.36,72.58,0,None
"174,347",OWID_WRL,全球,全球,2022-05-13,"520,716,524","538,946","549,605.00","6,264,112","1,961","1,763.00","66,123.02",795.45,0.97,0,0,0.00,0.00,0.00,0.00,"2,147,483,647","2,147,483,647",0,0.00,148.50,65.56,0.00,"2,147,483,647",30.90,5.36,72.58,0,None
"174,346",OWID_WRL,全球,全球,2022-05-12,"520,177,578","642,193","563,041.43","6,262,151","1,874","1,814.86","66,054.58",795.20,0.97,0,0,0.00,0.00,0.00,0.00,"2,147,483,647","2,147,483,647","8,065,356","7,243,563.00",148.43,65.56,0.00,"2,147,483,647",30.90,5.36,72.58,0,None
"174,345",OWID_WRL,全球,全球,2022-05-11,"519,535,385","692,631","556,006.14","6,260,277","2,586","1,924.71","65,973.03",794.96,0.98,0,0,0.00,0.00,0.00,0.00,"2,147,483,647","2,147,483,647","8,853,430","7,121,870.00",148.34,65.53,0.00,"2,147,483,647",30.90,5.36,72.58,0,None
"174,344",OWID_WRL,全球,全球,2022-05-10,"518,842,754","663,781","544,922.14","6,257,691","2,225","2,089.29","65,885.08",794.63,0.98,0,0,0.00,0.00,0.00,0.00,"2,147,483,647","2,147,483,647","7,390,761","6,872,935.00",148.23,65.52,0.00,"2,147,483,647",30.90,5.36,72.58,0,None
"174,343",OWID_WRL,全球,全球,2022-05-09,"518,178,973","701,488","549,578.86","6,255,466","1,966","2,177.71","65,800.79",794.35,0.97,0,0,0.00,0.00,0.00,0.00,"2,147,483,647","2,147,483,647","6,518,273","6,803,615.00",148.13,65.51,0.00,"2,147,483,647",30.90,5.36,72.58,0,None
"174,342",OWID_WRL,全球,全球,2022-05-08,"517,477,485","260,489","517,159.00","6,253,500",702,"2,154.57","65,711.71",794.10,0.94,0,0,0.00,0.00,0.00,0.00,"2,147,483,647","2,147,483,647","5,991,849","6,708,093.00",148.06,65.50,0.00,"2,147,483,647",30.90,5.36,72.58,0,None
"174,341",OWID_WRL,全球,全球,2022-05-07,"517,216,996","347,707","523,186.86","6,252,798","1,027","2,185.00","65,678.64",794.01,0.92,0,0,0.00,0.00,0.00,0.00,"2,147,483,647","2,147,483,647","6,820,615","6,860,291.00",147.96,65.42,0.00,"2,147,483,647",30.90,5.36,72.58,0,None
"174,340",OWID_WRL,全球,全球,2022-05-06,"516,869,289","633,001","525,328.86","6,251,771","2,324","2,226.86","65,634.48",793.88,0.90,0,0,0.00,0.00,0.00,0.00,"2,147,483,647","2,147,483,647","8,330,349","7,147,335.00",147.89,65.41,0.00,"2,147,483,647",30.90,5.36,72.58,0,None
"174,339",OWID_WRL,全球,全球,2022-05-05,"516,236,288","592,946","530,785.00","6,249,447","2,643","2,286.00","65,554.10",793.58,0.88,0,0,0.00,0.00,0.00,0.00,"2,147,483,647","2,147,483,647","7,202,343","7,689,372.00",147.75,65.39,0.00,"2,147,483,647",30.90,5.36,72.58,0,None
"174,338",OWID_WRL,全球,全球,2022-05-04,"515,643,342","615,043","550,565.57","6,246,804","3,738","2,326.86","65,478.81",793.25,0.87,0,0,0.00,0.00,0.00,0.00,"2,147,483,647","2,147,483,647","6,371,874","8,173,662.00",147.67,65.37,0.00,"2,147,483,647",30.90,5.36,72.58,0,None
"174,337",OWID_WRL,全球,全球,2022-05-03,"515,028,299","696,378","583,208.57","6,243,066","2,844","2,300.43","65,400.70",792.77,0.86,0,0,0.00,0.00,0.00,0.00,"2,147,483,647","2,147,483,647","6,980,700","9,097,575.00",147.62,65.36,0.00,"2,147,483,647",30.90,5.36,72.58,0,None
"174,336",OWID_WRL,全球,全球,2022-05-02,"514,332,321","474,549","576,836.71","6,240,238","1,804","2,512.71","65,312.33",792.42,0.84,0,0,0.00,0.00,0.00,0.00,"2,147,483,647","2,147,483,647","5,757,880","9,612,047.00",147.55,65.35,0.00,"2,147,483,647",30.90,5.36,72.58,0,None
"174,335",OWID_WRL,全球,全球,2022-05-01,"513,857,772","302,684","593,135.86","6,238,436",915,"2,601.43","65,252.07",792.19,0.84,0,0,0.00,0.00,0.00,0.00,"2,147,483,647","2,147,483,647","7,988,876","10,000,000.00",147.49,65.35,0.00,"2,147,483,647",30.90,5.36,72.58,0,None
"174,334",OWID_WRL,全球,全球,2022-04-30,"513,555,088","362,701","604,211.29","6,237,527","1,320","2,612.00","65,213.63",792.07,0.83,0,0,0.00,0.00,0.00,0.00,"2,147,483,647","2,147,483,647","8,991,963","10,000,000.00",147.27,65.27,0.00,"2,147,483,647",30.90,5.36,72.58,0,None
"174,333",OWID_WRL,全球,全球,2022-04-29,"513,192,387","671,194","626,493.14","6,236,207","2,738","2,628.00","65,167.57",791.90,0.84,0,0,0.00,0.00,0.00,0.00,"2,147,483,647","2,147,483,647","12,919,502","10,000,000.00",147.19,65.26,0.00,"2,147,483,647",30.90,5.36,72.58,0,None
"174,332",OWID_WRL,全球,全球,2022-04-28,"512,521,193","731,410","645,212.86","6,233,469","2,929","2,654.71","65,082.34",791.56,0.84,0,0,0.00,0.00,0.00,0.00,"2,147,483,647","2,147,483,647","11,387,288","10,000,000.00",147.06,65.24,0.00,"2,147,483,647",30.90,5.36,72.58,0,None
"174,331",OWID_WRL,全球,全球,2022-04-27,"511,789,808","843,544","670,704.00","6,230,547","3,553","2,751.71","64,989.47",791.18,0.84,0,0,0.00,0.00,0.00,0.00,"2,147,483,647","2,147,483,647","13,630,287","10,000,000.00",146.95,65.22,0.00,"2,147,483,647",30.90,5.36,72.58,0,None
"174,330",OWID_WRL,全球,全球,2022-04-26,"510,946,264","651,775","687,817.86","6,226,995","4,330","2,887.00","64,882.35",790.73,0.82,0,0,0.00,0.00,0.00,0.00,"2,147,483,647","2,147,483,647","10,944,376","9,845,034.00",146.82,65.18,0.00,"2,147,483,647",30.90,5.36,72.58,0,None
"174,329",OWID_WRL,全球,全球,2022-04-25,"510,294,489","588,643","735,608.14","6,222,665","2,425","2,757.57","64,799.58",790.18,0.83,0,0,0.00,0.00,0.00,0.00,"2,147,483,647","2,147,483,647","9,202,731","10,000,000.00",146.57,65.05,0.00,"2,147,483,647",30.90,5.36,72.58,0,None
"174,328",OWID_WRL,全球,全球,2022-04-24,"509,705,846","380,212","719,953.29","6,220,240",989,"2,616.71","64,724.83",789.88,0.83,0,0,0.00,0.00,0.00,0.00,"2,147,483,647","2,147,483,647","7,938,700","10,000,000.00",146.46,65.03,0.00,"2,147,483,647",30.90,5.36,72.58,0,None
"174,327",OWID_WRL,全球,全球,2022-04-23,"509,325,634","518,674","726,148.43","6,219,251","1,432","2,663.29","64,676.55",789.75,0.84,0,0,0.00,0.00,0.00,0.00,"2,147,483,647","2,147,483,647","9,137,099","9,976,737.00",146.32,65.01,0.00,"2,147,483,647",30.90,5.36,72.58,0,None
"174,326",OWID_WRL,全球,全球,2022-04-22,"508,806,960","802,232","731,500.43","6,217,819","2,925","2,676.00","64,610.69",789.57,0.84,0,0,0.00,0.00,0.00,0.00,"2,147,483,647","2,147,483,647","10,734,178","9,757,971.00",146.23,64.99,0.00,"2,147,483,647",30.90,5.36,72.58,0,None
"174,325",OWID_WRL,全球,全球,2022-04-21,"508,004,728","909,848","719,695.43","6,214,880","3,608","2,584.29","64,508.82",789.20,0.84,0,0,0.00,0.00,0.00,0.00,"2,147,483,647","2,147,483,647","11,603,952","9,359,942.00",146.13,64.98,0.00,"2,147,483,647",30.90,5.36,72.58,0,None
"174,324",OWID_WRL,全球,全球,2022-04-20,"507,094,880","963,341","728,775.86","6,211,313","4,500","2,601.86","64,393.28",788.74,0.83,0,0,0.00,0.00,0.00,0.00,"2,147,483,647","2,147,483,647","9,990,786","9,169,282.00",145.99,64.97,0.00,"2,147,483,647",30.90,5.36,72.58,0,None
"174,323",OWID_WRL,全球,全球,2022-04-19,"506,132,323","986,307","741,319.00","6,206,815","3,424","2,607.00","64,271.05",788.17,0.82,0,0,0.00,0.00,0.00,0.00,"2,147,483,647","2,147,483,647","12,192,638","9,159,786.00",145.89,64.96,0.00,"2,147,483,647",30.90,5.36,72.58,0,None
"174,322",OWID_WRL,全球,全球,2022-04-18,"505,146,289","479,059","754,442.00","6,203,391","1,439","2,594.86","64,145.84",787.74,0.79,0,0,0.00,0.00,0.00,0.00,"2,147,483,647","2,147,483,647","9,243,537","9,030,501.00",145.75,64.94,0.00,"2,147,483,647",30.90,5.36,72.58,0,None
"174,321",OWID_WRL,全球,全球,2022-04-17,"504,667,230","423,578","825,251.14","6,201,952","1,315","2,814.71","64,085.01",787.55,0.78,0,0,0.00,0.00,0.00,0.00,"2,147,483,647","2,147,483,647","6,936,942","9,200,453.00",145.61,64.90,0.00,"2,147,483,647",30.90,5.36,72.58,0,None
"174,320",OWID_WRL,全球,全球,2022-04-16,"504,243,652","556,138","846,317.71","6,200,637","1,521","2,840.00","64,031.22",787.39,0.77,0,0,0.00,0.00,0.00,0.00,"2,147,483,647","2,147,483,647","7,606,985","9,365,584.00",145.47,64.88,0.00,"2,147,483,647",30.90,5.36,72.58,0,None
"174,319",OWID_WRL,全球,全球,2022-04-15,"503,687,514","719,597","877,379.00","6,199,116","2,283","2,931.71","63,960.60",787.19,0.76,0,0,0.00,0.00,0.00,0.00,"2,147,483,647","2,147,483,647","7,948,873","9,730,742.00",145.43,64.88,0.00,"2,147,483,647",30.90,5.36,72.58,0,None
"174,318",OWID_WRL,全球,全球,2022-04-14,"502,975,963","973,411","943,601.71","6,196,853","3,731","3,194.57","63,870.24",786.91,0.77,0,0,0.00,0.00,0.00,0.00,"2,147,483,647","2,147,483,647","10,270,576","10,000,000.00",145.37,64.87,0.00,"2,147,483,647",30.90,5.36,72.58,0,None
"174,317",OWID_WRL,全球,全球,2022-04-13,"502,002,552","1,051,143","979,395.57","6,193,122","4,536","3,269.57","63,746.63",786.43,0.77,0,0,0.00,0.00,0.00,0.00,"2,147,483,647","2,147,483,647","9,925,490","10,000,000.00",145.26,64.86,0.00,"2,147,483,647",30.90,5.36,72.58,0,None
"174,316",OWID_WRL,全球,全球,2022-04-12,"500,951,439","1,078,168","1,036,135.00","6,188,586","3,339","3,268.14","63,613.16",785.86,0.79,0,0,0.00,0.00,0.00,0.00,"2,147,483,647","2,147,483,647","11,285,106","10,000,000.00",145.12,64.85,0.00,"2,147,483,647",30.90,5.36,72.58,0,None
"174,315",OWID_WRL,全球,全球,2022-04-11,"499,873,271","974,723","1,076,023.86","6,185,247","2,978","3,396.00","63,476.25",785.43,0.80,0,0,0.00,0.00,0.00,0.00,"2,147,483,647","2,147,483,647","10,429,503","10,000,000.00",144.97,64.82,0.00,"2,147,483,647",30.90,5.36,72.58,0,None
"174,314",OWID_WRL,全球,全球,2022-04-10,"498,898,676","571,044","1,066,385.86","6,182,269","1,492","3,409.29","63,352.49",785.05,0.81,0,0,0.00,0.00,0.00,0.00,"2,147,483,647","2,147,483,647","8,093,144","10,000,000.00",144.84,64.78,0.00,"2,147,483,647",30.90,5.36,72.58,0,None
"174,313",OWID_WRL,全球,全球,2022-04-09,"498,327,632","773,567","1,098,282.43","6,180,777","2,163","3,437.86","63,279.98",784.86,0.81,0,0,0.00,0.00,0.00,0.00,"2,147,483,647","2,147,483,647","10,163,395","10,000,000.00",144.63,64.74,0.00,"2,147,483,647",30.90,5.36,72.58,0,None
"174,312",OWID_WRL,全球,全球,2022-04-08,"497,554,065","1,183,156","1,138,044.86","6,178,614","4,123","3,508.57","63,181.74",784.59,0.82,0,0,0.00,0.00,0.00,0.00,"2,147,483,647","2,147,483,647","11,838,409","10,000,000.00",144.52,64.70,0.00,"2,147,483,647",30.90,5.36,72.58,0,None
"174,311",OWID_WRL,全球,全球,2022-04-07,"496,370,909","1,223,968","1,135,848.14","6,174,491","4,256","3,572.00","63,031.50",784.07,0.82,0,0,0.00,0.00,0.00,0.00,"2,147,483,647","2,147,483,647","12,288,207","10,000,000.00",144.40,64.69,0.00,"2,147,483,647",30.90,5.36,72.58,0,None
"174,310",OWID_WRL,全球,全球,2022-04-06,"495,146,941","1,448,319","1,225,927.57","6,170,235","4,526","3,648.29","62,876.08",783.53,0.83,0,0,0.00,0.00,0.00,0.00,"2,147,483,647","2,147,483,647","12,203,300","10,000,000.00",144.24,64.65,0.00,"2,147,483,647",30.90,5.36,72.58,0,None
"174,309",OWID_WRL,全球,全球,2022-04-05,"493,698,622","1,357,390","1,245,285.14","6,162,762","4,234","3,712.14","62,692.16",782.58,0.83,0,0,0.00,0.00,0.00,0.00,"2,147,483,647","2,147,483,647","12,777,219","10,000,000.00",144.12,64.63,0.00,"2,147,483,647",30.90,5.36,72.58,0,None
"174,308",OWID_WRL,全球,全球,2022-04-04,"492,341,232","907,257","1,300,957.86","6,158,529","3,071","3,824.00","62,519.79",782.04,0.82,0,0,0.00,0.00,0.00,0.00,"2,147,483,647","2,147,483,647","10,365,755","10,000,000.00",143.98,64.59,0.00,"2,147,483,647",30.90,5.36,72.58,0,None
"174,307",OWID_WRL,全球,全球,2022-04-03,"491,433,975","794,320","1,381,254.29","6,155,458","1,692","3,962.86","62,404.59",781.65,0.84,0,0,0.00,0.00,0.00,0.00,"2,147,483,647","2,147,483,647","10,108,612","10,000,000.00",143.79,64.56,0.00,"2,147,483,647",30.90,5.36,72.58,0,None
"174,306",OWID_WRL,全球,全球,2022-04-02,"490,639,655","1,051,904","1,402,805.57","6,153,766","2,658","4,066.00","62,303.72",781.43,0.84,0,0,0.00,0.00,0.00,0.00,"2,147,483,647","2,147,483,647","10,950,989","10,000,000.00",143.64,64.55,0.00,"2,147,483,647",30.90,5.36,72.58,0,None
"174,305",OWID_WRL,全球,全球,2022-04-01,"489,587,751","1,167,779","1,446,873.43","6,151,108","4,567","4,104.14","62,170.14",781.10,0.85,0,0,0.00,0.00,0.00,0.00,"2,147,483,647","2,147,483,647","12,522,923","10,000,000.00",143.57,64.53,0.00,"2,147,483,647",30.90,5.36,72.58,0,None
"174,304",OWID_WRL,全球,全球,2022-03-31,"488,420,028","1,854,524","1,543,545.57","6,146,554","4,790","4,735.29","62,021.86",780.52,0.88,0,0,0.00,0.00,0.00,0.00,"2,147,483,647","2,147,483,647","16,631,143","10,000,000.00",143.48,64.51,0.00,"2,147,483,647",30.90,5.36,72.58,0,None
"174,303",OWID_WRL,全球,全球,2022-03-30,"486,565,504","1,583,822","1,530,710.57","6,141,764","4,973","4,804.71","61,786.37",779.91,0.89,0,0,0.00,0.00,0.00,0.00,"2,147,483,647","2,147,483,647","20,983,691","10,000,000.00",143.04,64.39,0.00,"2,147,483,647",30.90,5.36,72.58,0,None
"174,302",OWID_WRL,全球,全球,2022-03-29,"484,981,682","1,747,099","1,555,448.43","6,136,791","5,017","4,929.57","61,585.24",779.28,0.90,0,0,0.00,0.00,0.00,0.00,"2,147,483,647","2,147,483,647","20,859,152","10,000,000.00",142.81,64.35,0.00,"2,147,483,647",30.90,5.36,72.58,0,None
"174,301",OWID_WRL,全球,全球,2022-03-28,"483,234,583","1,469,332","1,587,639.43","6,132,041","4,043","4,911.71","61,363.39",778.68,0.92,0,0,0.00,0.00,0.00,0.00,"2,147,483,647","2,147,483,647","21,023,371","10,000,000.00",142.54,64.31,0.00,"2,147,483,647",30.90,5.36,72.58,0,None
"174,300",OWID_WRL,全球,全球,2022-03-27,"481,765,251","945,179","1,588,659.14","6,127,998","2,414","5,032.00","61,176.81",778.16,0.92,0,0,0.00,0.00,0.00,0.00,"2,147,483,647","2,147,483,647","12,670,928","10,000,000.00",142.27,64.29,0.00,"2,147,483,647",30.90,5.36,72.58,0,None
"174,299",OWID_WRL,全球,全球,2022-03-26,"480,820,072","1,360,379","1,607,244.00","6,125,584","2,925","5,128.43","61,056.78",777.86,0.93,0,0,0.00,0.00,0.00,0.00,"2,147,483,647","2,147,483,647","15,647,581","10,000,000.00",142.07,64.25,0.00,"2,147,483,647",30.90,5.36,72.58,0,None
"174,298",OWID_WRL,全球,全球,2022-03-25,"479,459,693","1,844,484","1,658,344.86","6,122,659","8,985","5,259.29","60,884.04",777.48,0.94,0,0,0.00,0.00,0.00,0.00,"2,147,483,647","2,147,483,647","14,826,637","10,000,000.00",141.92,64.21,0.00,"2,147,483,647",30.90,5.36,72.58,0,None
"174,297",OWID_WRL,全球,全球,2022-03-24,"477,615,209","1,764,679","1,668,356.71","6,113,677","5,276","4,751.57","60,649.81",776.34,0.94,0,0,0.00,0.00,0.00,0.00,"2,147,483,647","2,147,483,647","17,062,288","10,000,000.00",141.79,64.17,0.00,"2,147,483,647",30.90,5.36,72.58,0,None
"174,296",OWID_WRL,全球,全球,2022-03-23,"475,850,535","1,756,987","1,711,246.57","6,108,426","5,847","4,960.71","60,425.73",775.68,0.95,0,0,0.00,0.00,0.00,0.00,"2,147,483,647","2,147,483,647","18,738,516","10,000,000.00",141.56,64.11,0.00,"2,147,483,647",30.90,5.36,72.58,0,None
"174,295",OWID_WRL,全球,全球,2022-03-22,"474,093,548","1,972,436","1,775,263.00","6,102,579","4,892","5,096.00","60,202.62",774.93,0.97,0,0,0.00,0.00,0.00,0.00,"2,147,483,647","2,147,483,647","18,603,114","10,000,000.00",141.34,64.05,0.00,"2,147,483,647",30.90,5.36,72.58,0,None
"174,294",OWID_WRL,全球,全球,2022-03-21,"472,121,116","1,476,470","1,750,615.29","6,097,687","4,885","5,196.14","59,952.15",774.31,0.98,0,0,0.00,0.00,0.00,0.00,"2,147,483,647","2,147,483,647","14,591,913","10,000,000.00",141.13,64.02,0.00,"2,147,483,647",30.90,5.36,72.58,0,None
"174,293",OWID_WRL,全球,全球,2022-03-20,"470,644,646","1,075,273","1,772,947.00","6,081,356","3,089","5,253.57","59,764.66",772.24,0.99,0,0,0.00,0.00,0.00,0.00,"2,147,483,647","2,147,483,647","11,262,183","10,000,000.00",140.95,63.97,0.00,"2,147,483,647",30.90,5.36,72.58,0,None
"174,292",OWID_WRL,全球,全球,2022-03-19,"469,569,373","1,718,085","1,803,197.14","6,078,267","3,841","5,291.43","59,628.12",771.85,1.01,0,0,0.00,0.00,0.00,0.00,"2,147,483,647","2,147,483,647","11,959,961","10,000,000.00",140.82,63.95,0.00,"2,147,483,647",30.90,5.36,72.58,0,None
"174,291",OWID_WRL,全球,全球,2022-03-18,"467,851,288","1,914,567","1,808,260.14","6,074,426","5,431","5,417.43","59,409.95",771.36,1.02,0,0,0.00,0.00,0.00,0.00,"2,147,483,647","2,147,483,647","14,793,077","10,000,000.00",140.70,63.93,0.00,"2,147,483,647",30.90,5.36,72.58,0,None
"174,290",OWID_WRL,全球,全球,2022-03-17,"465,936,721","2,064,908","1,799,229.00","6,068,995","6,740","5,566.86","59,166.83",770.67,1.03,0,0,0.00,0.00,0.00,0.00,"2,147,483,647","2,147,483,647","16,686,887","10,000,000.00",140.50,63.88,0.00,"2,147,483,647",30.90,5.36,72.58,0,None
"174,289",OWID_WRL,全球,全球,2022-03-16,"463,871,813","2,205,102","1,770,407.14","6,061,912","6,794","5,679.29","58,904.61",769.77,1.04,0,0,0.00,0.00,0.00,0.00,"2,147,483,647","2,147,483,647","17,320,671","10,000,000.00",140.31,63.83,0.00,"2,147,483,647",30.90,5.36,72.58,0,None
"174,288",OWID_WRL,全球,全球,2022-03-15,"461,666,711","1,799,902","1,716,218.29","6,055,118","5,593","5,821.29","58,624.60",768.91,1.04,0,0,0.00,0.00,0.00,0.00,"2,147,483,647","2,147,483,647","16,695,111","10,000,000.00",140.11,63.81,0.00,"2,147,483,647",30.90,5.36,72.58,0,None
"174,287",OWID_WRL,全球,全球,2022-03-14,"459,866,809","1,632,792","1,708,591.86","6,049,812","5,287","6,057.57","58,396.04",768.23,1.04,0,0,0.00,0.00,0.00,0.00,"2,147,483,647","2,147,483,647","15,926,874","10,000,000.00",139.89,63.76,0.00,"2,147,483,647",30.90,5.36,72.58,0,None
"174,286",OWID_WRL,全球,全球,2022-03-13,"458,234,020","1,287,024","1,678,824.14","6,044,525","3,354","6,353.14","58,188.70",767.56,1.05,0,0,0.00,0.00,0.00,0.00,"2,147,483,647","2,147,483,647","11,786,963","10,000,000.00",139.71,63.70,0.00,"2,147,483,647",30.90,5.36,72.58,0,None
"174,285",OWID_WRL,全球,全球,2022-03-12,"456,946,996","1,753,526","1,668,615.57","6,041,171","4,723","6,458.43","58,025.27",767.14,1.05,0,0,0.00,0.00,0.00,0.00,"2,147,483,647","2,147,483,647","14,353,637","10,000,000.00",139.52,63.66,0.00,"2,147,483,647",30.90,5.36,72.58,0,None
"174,284",OWID_WRL,全球,全球,2022-03-11,"455,193,470","1,851,349","1,628,175.86","6,036,448","6,477","6,596.43","57,802.60",766.54,1.04,0,0,0.00,0.00,0.00,0.00,"2,147,483,647","2,147,483,647","18,049,519","10,000,000.00",139.35,63.64,0.00,"2,147,483,647",30.90,5.36,72.58,0,None
"174,283",OWID_WRL,全球,全球,2022-03-10,"453,342,121","1,863,155","1,614,164.57","6,029,971","7,527","6,896.14","57,567.50",765.71,1.02,0,0,0.00,0.00,0.00,0.00,"2,147,483,647","2,147,483,647","18,169,779","10,000,000.00",139.17,63.61,0.00,"2,147,483,647",30.90,5.36,72.58,0,None
"174,282",OWID_WRL,全球,全球,2022-03-09,"451,479,309","1,825,780","1,600,256.43","6,022,444","7,788","6,989.43","57,330.96",764.76,1.01,0,0,0.00,0.00,0.00,0.00,"2,147,483,647","2,147,483,647","17,231,378","10,000,000.00",138.95,63.57,0.00,"2,147,483,647",30.90,5.36,72.58,0,None
"174,281",OWID_WRL,全球,全球,2022-03-08,"449,653,529","1,746,517","1,574,922.00","6,014,656","7,247","7,016.00","57,099.11",763.77,1.00,0,0,0.00,0.00,0.00,0.00,"2,147,483,647","2,147,483,647","16,170,640","10,000,000.00",138.73,63.54,0.00,"2,147,483,647",30.90,5.36,72.58,0,None
"174,280",OWID_WRL,全球,全球,2022-03-07,"447,907,012","1,424,418","1,556,887.57","6,007,409","7,356","7,178.29","56,877.33",762.85,0.99,0,0,0.00,0.00,0.00,0.00,"2,147,483,647","2,147,483,647","16,331,933","10,000,000.00",138.53,63.50,0.00,"2,147,483,647",30.90,5.36,72.58,0,None
"174,279",OWID_WRL,全球,全球,2022-03-06,"446,482,594","1,215,564","1,547,791.29","5,999,869","4,091","7,216.43","56,696.45",761.89,0.98,0,0,0.00,0.00,0.00,0.00,"2,147,483,647","2,147,483,647","11,950,784","10,000,000.00",138.33,63.48,0.00,"2,147,483,647",30.90,5.36,72.58,0,None
"174,278",OWID_WRL,全球,全球,2022-03-05,"445,267,030","1,470,448","1,538,253.14","5,995,779","5,689","7,275.71","56,542.09",761.37,0.97,0,0,0.00,0.00,0.00,0.00,"2,147,483,647","2,147,483,647","17,081,448","10,000,000.00",137.98,63.38,0.00,"2,147,483,647",30.90,5.36,72.58,0,None
"174,277",OWID_WRL,全球,全球,2022-03-04,"443,796,582","1,753,270","1,532,917.00","5,990,090","8,575","7,394.29","56,355.37",760.65,0.95,0,0,0.00,0.00,0.00,0.00,"2,147,483,647","2,147,483,647","19,293,988","10,000,000.00",137.72,63.33,0.00,"2,147,483,647",30.90,5.36,72.58,0,None
"174,276",OWID_WRL,全球,全球,2022-03-03,"442,043,325","1,765,798","1,515,892.57","5,981,518","8,180","7,432.86","56,132.73",759.56,0.94,0,0,0.00,0.00,0.00,0.00,"2,147,483,647","2,147,483,647","19,107,133","10,000,000.00",137.52,63.30,0.00,"2,147,483,647",30.90,5.36,72.58,0,None
"174,275",OWID_WRL,全球,全球,2022-03-02,"440,277,527","1,648,439","1,517,193.86","5,973,339","7,974","7,801.86","55,908.50",758.52,0.91,0,0,0.00,0.00,0.00,0.00,"2,147,483,647","2,147,483,647","19,882,000","10,000,000.00",137.33,63.28,0.00,"2,147,483,647",30.90,5.36,72.58,0,None
"174,274",OWID_WRL,全球,全球,2022-03-01,"438,629,088","1,620,276","1,555,473.43","5,965,365","8,383","8,379.00","55,699.17",757.51,0.90,0,0,0.00,0.00,0.00,0.00,"2,147,483,647","2,147,483,647","15,551,639","10,000,000.00",137.10,63.25,0.00,"2,147,483,647",30.90,5.36,72.58,0,None
"174,273",OWID_WRL,全球,全球,2022-02-28,"437,008,812","1,360,744","1,568,586.86","5,957,190","7,623","8,630.00","55,493.42",756.47,0.89,0,0,0.00,0.00,0.00,0.00,"2,147,483,647","2,147,483,647","23,440,919","10,000,000.00",136.94,63.23,0.00,"2,147,483,647",30.90,5.36,72.58,0,None
"174,272",OWID_WRL,全球,全球,2022-02-27,"435,648,068","1,148,797","1,573,671.14","5,949,567","4,506","8,568.14","55,320.63",755.50,0.88,0,0,0.00,0.00,0.00,0.00,"2,147,483,647","2,147,483,647","16,585,115","10,000,000.00",136.33,62.93,0.00,"2,147,483,647",30.90,5.36,72.58,0,None
"174,271",OWID_WRL,全球,全球,2022-02-26,"434,499,288","1,433,095","1,595,662.00","5,945,063","6,519","8,691.86","55,174.75",754.93,0.87,0,0,0.00,0.00,0.00,0.00,"2,147,483,647","2,147,483,647","21,467,919","10,000,000.00",136.14,62.88,0.00,"2,147,483,647",30.90,5.36,72.58,0,None
"174,270",OWID_WRL,全球,全球,2022-02-25,"433,066,193","1,634,099","1,627,960.57","5,938,544","8,845","8,980.86","54,992.77",754.10,0.86,0,0,0.00,0.00,0.00,0.00,"2,147,483,647","2,147,483,647","25,854,840","10,000,000.00",135.95,62.85,0.00,"2,147,483,647",30.90,5.36,72.58,0,None
"174,269",OWID_WRL,全球,全球,2022-02-24,"431,432,094","1,774,907","1,677,231.71","5,929,699","10,763","9,236.71","54,785.27",752.98,0.85,0,0,0.00,0.00,0.00,0.00,"2,147,483,647","2,147,483,647","26,687,669","10,000,000.00",135.71,62.79,0.00,"2,147,483,647",30.90,5.36,72.58,0,None
