Taiwan Daily Report by NCHC,,,,,,,,,,,,,,,,,
ID,location,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,daily_vaccinations_per_million,daily_people_vaccinated,daily_people_vaccinated_per_hundred,manufacturer
"101,192",World,OWID_WRL,2021-08-29,"2,147,483,647","2,147,483,647","2,119,304,315","17,939,335","31,694,399","40,936,115.00",67.09,39.40,26.91,0.23,"5,198.00","18,706,549",0.24,
"101,191",World,OWID_WRL,2021-08-28,"2,147,483,647","2,147,483,647","2,106,372,563","17,741,180","40,197,425","40,280,318.00",66.58,39.22,26.75,0.23,"5,115.00","18,873,040",0.24,
"101,190",World,OWID_WRL,2021-08-27,"2,147,483,647","2,147,483,647","2,097,346,099","17,546,655","49,322,104","39,032,985.00",66.13,39.05,26.63,0.22,"4,957.00","18,746,667",0.24,
"101,189",World,OWID_WRL,2021-08-26,"2,147,483,647","2,147,483,647","2,081,668,050","17,088,034","43,452,691","37,312,125.00",65.47,38.79,26.43,0.22,"4,738.00","18,694,182",0.24,
"101,188",World,OWID_WRL,2021-08-25,"2,147,483,647","2,147,483,647","1,957,412,036","16,530,813","43,762,613","36,534,519.00",64.94,32.89,24.86,0.21,"4,639.00","18,575,759",0.24,
"101,187",World,OWID_WRL,2021-08-24,"2,147,483,647","2,147,483,647","1,945,033,689","16,004,110","42,250,743","35,920,694.00",64.39,32.68,24.70,0.20,"4,561.00","18,174,170",0.23,
"101,186",World,OWID_WRL,2021-08-23,"2,147,483,647","2,147,483,647","1,930,253,566","15,469,655","35,872,777","35,716,933.00",63.81,32.47,24.51,0.20,"4,536.00","18,265,533",0.23,
"101,185",World,OWID_WRL,2021-08-22,"2,147,483,647","2,147,483,647","1,922,018,348","14,908,927","27,103,832","35,573,306.00",63.40,32.36,24.41,0.19,"4,517.00","18,687,053",0.24,
"101,184",World,OWID_WRL,2021-08-21,"2,147,483,647","2,147,483,647","1,914,011,414","14,696,017","31,466,126","35,067,007.00",63.03,32.25,24.31,0.19,"4,453.00","18,826,288",0.24,
"101,183",World,OWID_WRL,2021-08-20,"2,147,483,647","2,147,483,647","1,906,939,973","14,453,079","37,276,055","35,377,569.00",62.64,32.11,24.22,0.18,"4,492.00","19,402,544",0.25,
"101,182",World,OWID_WRL,2021-08-19,"2,147,483,647","2,147,483,647","1,894,105,200","13,910,022","38,009,477","35,997,521.00",62.13,31.89,24.05,0.18,"4,571.00","19,887,150",0.25,
"101,181",World,OWID_WRL,2021-08-18,"2,147,483,647","2,147,483,647","1,883,291,840","13,337,299","39,465,794","36,385,253.00",61.68,31.73,23.91,0.17,"4,620.00","20,444,943",0.26,
"101,180",World,OWID_WRL,2021-08-17,"2,147,483,647","2,147,483,647","1,872,431,551","12,591,173","40,824,466","36,318,664.00",61.19,31.56,23.78,0.16,"4,612.00","20,622,819",0.26,
"101,179",World,OWID_WRL,2021-08-16,"2,147,483,647","2,147,483,647","1,860,384,924","11,924,040","34,867,379","36,411,764.00",60.68,31.37,23.62,0.15,"4,624.00","20,677,373",0.26,
"101,178",World,OWID_WRL,2021-08-15,"2,147,483,647","2,147,483,647","1,850,251,804","11,363,330","23,559,709","36,554,110.00",60.15,31.14,23.50,0.14,"4,642.00","20,865,720",0.27,
"101,177",World,OWID_WRL,2021-08-14,"2,147,483,647","2,147,483,647","1,844,044,298","11,120,674","33,640,046","37,405,913.00",59.85,31.00,23.42,0.14,"4,750.00","21,145,850",0.27,
"101,176",World,OWID_WRL,2021-08-13,"2,147,483,647","2,147,483,647","1,834,376,430","10,888,525","41,615,832","37,445,228.00",59.46,30.85,23.29,0.14,"4,755.00","20,939,223",0.27,
"101,175",World,OWID_WRL,2021-08-12,"2,147,483,647","2,147,483,647","1,821,341,464","10,557,947","40,723,504","37,419,301.00",58.88,30.59,23.13,0.13,"4,752.00","20,672,673",0.26,
"101,174",World,OWID_WRL,2021-08-11,"2,147,483,647","2,147,483,647","1,033,677,972","10,083,204","38,999,705","37,471,725.00",58.45,30.45,13.13,0.13,"4,758.00","20,379,763",0.26,
"101,173",World,OWID_WRL,2021-08-10,"2,147,483,647","2,147,483,647","1,023,053,605","9,627,488","41,476,164","38,668,331.00",57.97,30.26,12.99,0.12,"4,910.00","20,843,293",0.27,
"101,172",World,OWID_WRL,2021-08-09,"2,147,483,647","2,147,483,647","1,011,277,499","9,192,830","35,863,779","39,638,277.00",57.46,30.07,12.84,0.12,"5,033.00","21,071,757",0.27,
"101,171",World,OWID_WRL,2021-08-08,"2,147,483,647","2,147,483,647","995,315,815","8,922,603","29,508,244","40,509,068.00",56.92,29.83,12.64,0.11,"5,144.00","21,064,712",0.27,
"101,170",World,OWID_WRL,2021-08-07,"2,147,483,647","2,147,483,647","988,830,551","8,746,698","33,901,120","41,103,441.00",56.53,29.67,12.56,0.11,"5,220.00","21,014,298",0.27,
"101,169",World,OWID_WRL,2021-08-06,"2,147,483,647","2,147,483,647","980,910,161","8,592,686","41,420,203","41,699,374.00",56.13,29.53,12.46,0.11,"5,295.00","21,216,133",0.27,
"101,168",World,OWID_WRL,2021-08-05,"2,147,483,647","2,147,483,647","972,314,328","8,404,763","41,076,439","42,218,079.00",55.65,29.37,12.35,0.11,"5,361.00","21,263,363",0.27,
"101,167",World,OWID_WRL,2021-08-04,"2,147,483,647","2,147,483,647","962,650,456","8,073,575","47,361,776","42,949,285.00",55.13,29.18,12.22,0.10,"5,454.00","21,372,610",0.27,
"101,166",World,OWID_WRL,2021-08-03,"2,147,483,647","2,147,483,647","952,864,817","7,972,843","48,251,686","42,488,247.00",54.56,28.96,12.10,0.10,"5,395.00","20,836,798",0.27,
"101,165",World,OWID_WRL,2021-08-02,"2,147,483,647","2,147,483,647","940,573,803","7,747,486","42,044,028","41,631,473.00",53.86,28.66,11.94,0.10,"5,287.00","20,299,879",0.26,
"101,164",World,OWID_WRL,2021-08-01,"2,147,483,647","2,147,483,647","932,692,570","7,564,260","33,668,806","41,152,758.00",53.37,28.52,11.84,0.10,"5,226.00","20,150,240",0.26,
"101,163",World,OWID_WRL,2021-07-31,"2,147,483,647","2,147,483,647","925,593,554","7,477,119","38,072,636","39,961,674.00",52.87,28.33,11.75,0.09,"5,075.00","19,636,987",0.25,
"101,162",World,OWID_WRL,2021-07-30,"2,147,483,647","2,147,483,647","918,562,022","7,426,606","45,051,135","39,170,916.00",52.46,28.20,11.66,0.09,"4,974.00","19,104,335",0.24,
"101,161",World,OWID_WRL,2021-07-29,"2,147,483,647","2,147,483,647","908,200,405","7,280,604","46,194,952","38,368,223.00",51.91,28.02,11.53,0.09,"4,872.00","18,662,466",0.24,
"101,160",World,OWID_WRL,2021-07-28,"2,147,483,647","2,147,483,647","896,178,129","7,056,508","44,134,464","37,430,501.00",51.33,27.82,11.38,0.09,"4,753.00","18,263,076",0.23,
"101,159",World,OWID_WRL,2021-07-27,"2,147,483,647","2,147,483,647","886,163,271","6,831,816","42,254,283","35,849,735.00",50.79,27.64,11.25,0.09,"4,552.00","17,676,637",0.22,
"101,158",World,OWID_WRL,2021-07-26,"2,147,483,647","2,147,483,647","875,574,368","6,608,966","38,693,050","34,315,622.00",50.27,27.48,11.12,0.08,"4,358.00","17,340,273",0.22,
"101,157",World,OWID_WRL,2021-07-25,"2,147,483,647","2,147,095,033","864,139,121","6,388,899","25,331,183","32,891,816.00",49.75,27.26,10.97,0.08,"4,177.00","16,854,908",0.21,
"101,156",World,OWID_WRL,2021-07-24,"2,147,483,647","2,139,054,068","856,589,830","6,222,447","32,537,334","32,467,548.00",49.41,27.16,10.88,0.08,"4,123.00","16,862,577",0.21,
"101,155",World,OWID_WRL,2021-07-23,"2,147,483,647","2,129,855,937","848,749,973","6,183,107","39,432,308","31,967,516.00",49.02,27.05,10.78,0.08,"4,059.00","16,913,952",0.22,
"101,154",World,OWID_WRL,2021-07-22,"2,147,483,647","2,117,740,208","838,813,113","6,148,686","39,630,890","31,202,153.00",48.52,26.89,10.65,0.08,"3,962.00","16,934,101",0.22,
"101,153",World,OWID_WRL,2021-07-21,"2,147,483,647","2,104,898,971","828,628,948","6,092,216","33,069,110","30,661,058.00",48.03,26.73,10.52,0.08,"3,893.00","17,022,569",0.22,
"101,152",World,OWID_WRL,2021-07-20,"2,147,483,647","2,095,594,319","820,015,571","6,040,813","31,515,484","31,264,135.00",47.62,26.61,10.41,0.08,"3,970.00","17,528,817",0.22,
"101,151",World,OWID_WRL,2021-07-19,"2,147,483,647","2,083,047,304","811,366,085","5,987,796","28,726,381","31,758,826.00",47.20,26.45,10.30,0.08,"4,033.00","18,014,294",0.23,
"101,150",World,OWID_WRL,2021-07-18,"2,147,483,647","2,069,596,779","801,889,558","5,928,583","22,361,346","31,692,067.00",46.78,26.28,10.18,0.08,"4,024.00","18,056,865",0.23,
"101,149",World,OWID_WRL,2021-07-17,"2,147,483,647","2,063,852,052","796,860,414","5,830,950","29,037,058","31,421,214.00",46.53,26.21,10.12,0.07,"3,990.00","17,937,872",0.23,
"101,148",World,OWID_WRL,2021-07-16,"2,147,483,647","2,053,449,469","788,181,979","5,785,396","34,074,431","30,873,966.00",46.16,26.08,10.01,0.07,"3,921.00","17,689,708",0.23,
"101,147",World,OWID_WRL,2021-07-15,"2,147,483,647","2,040,989,332","778,326,963","5,728,327","35,842,743","30,615,800.00",45.74,25.92,9.88,0.07,"3,888.00","17,545,362",0.22,
"101,146",World,OWID_WRL,2021-07-14,"2,147,483,647","2,027,550,674","767,850,977","3,739,812","37,290,292","31,319,514.00",45.29,25.75,9.75,0.05,"3,977.00","17,999,038",0.23,
"101,145",World,OWID_WRL,2021-07-13,"2,147,483,647","2,014,023,275","757,781,240","3,619,593","34,977,917","30,719,573.00",44.84,25.58,9.62,0.05,"3,901.00","17,757,663",0.23,
"101,144",World,OWID_WRL,2021-07-12,"2,147,483,647","1,999,362,904","748,216,234","3,432,431","28,258,695","30,647,226.00",44.40,25.39,9.50,0.04,"3,892.00","17,422,143",0.22,
"101,143",World,OWID_WRL,2021-07-11,"2,147,483,647","1,988,568,102","738,387,406","3,217,523","20,464,956","31,086,758.00",44.02,25.25,9.38,0.04,"3,948.00","17,413,574",0.22,
"101,142",World,OWID_WRL,2021-07-10,"2,147,483,647","1,981,241,879","732,152,470","3,085,781","25,208,749","31,416,400.00",43.75,25.16,9.30,0.04,"3,989.00","17,631,771",0.22,
"101,141",World,OWID_WRL,2021-07-09,"2,147,483,647","1,969,170,299","724,021,483","3,031,144","32,267,219","32,651,923.00",43.38,25.01,9.19,0.04,"4,146.00","18,143,215",0.23,
"101,140",World,OWID_WRL,2021-07-08,"2,147,483,647","1,959,913,814","716,203,873","2,875,568","40,768,801","33,286,036.00",43.03,24.89,9.09,0.04,"4,227.00","17,892,963",0.23,
"101,139",World,OWID_WRL,2021-07-07,"2,147,483,647","1,943,657,493","704,665,392","2,601,076","33,090,632","33,509,828.00",42.53,24.68,8.95,0.03,"4,255.00","17,430,330",0.22,
"101,138",World,OWID_WRL,2021-07-06,"2,147,483,647","1,930,776,896","695,182,472","2,280,981","34,471,513","34,421,778.00",42.11,24.52,8.83,0.03,"4,371.00","17,316,436",0.22,
"101,137",World,OWID_WRL,2021-07-05,"2,147,483,647","1,919,375,258","687,204,814","1,909,727","31,335,451","35,574,417.00",41.70,24.37,8.73,0.02,"4,517.00","17,617,973",0.22,
"101,136",World,OWID_WRL,2021-07-04,"2,147,483,647","1,905,791,753","676,736,936","1,493,239","22,772,394","36,679,046.00",41.29,24.20,8.59,0.02,"4,658.00","17,693,753",0.23,
"101,135",World,OWID_WRL,2021-07-03,"2,147,483,647","1,896,344,569","671,130,602","1,152,550","33,857,423","38,312,601.00",40.97,24.08,8.52,0.01,"4,865.00","17,794,852",0.23,
"101,134",World,OWID_WRL,2021-07-02,"2,147,483,647","1,883,101,345","662,387,771","1,029,488","36,706,027","39,533,349.00",40.54,23.91,8.41,0.01,"5,020.00","17,974,205",0.23,
"101,133",World,OWID_WRL,2021-07-01,"2,147,483,647","1,873,541,225","655,073,674","677,665","42,335,431","40,945,172.00",40.08,23.79,8.32,0.01,"5,199.00","18,709,339",0.24,
"101,132",World,OWID_WRL,2021-06-30,"2,147,483,647","1,856,638,643","646,968,603","414,238","39,474,261","41,877,975.00",39.53,23.58,8.22,0.01,"5,318.00","18,982,653",0.24,
"101,131",World,OWID_WRL,2021-06-29,"2,147,483,647","1,845,658,717","638,951,252","112,909","42,539,960","42,588,142.00",39.04,23.44,8.11,0.00,"5,408.00","19,101,831",0.24,
"101,130",World,OWID_WRL,2021-06-28,"2,147,483,647","1,832,074,651","629,703,337","110,409","39,067,852","42,999,243.00",38.52,23.26,8.00,0.00,"5,460.00","19,178,771",0.24,
"101,129",World,OWID_WRL,2021-06-27,"2,147,483,647","1,821,834,169","622,611,372","108,885","34,207,253","43,577,735.00",38.03,23.13,7.91,0.00,"5,534.00","19,995,723",0.25,
"101,128",World,OWID_WRL,2021-06-26,"2,147,483,647","1,796,948,569","615,613,193","108,530","42,402,632","43,224,322.00",37.59,22.82,7.82,0.00,"5,489.00","20,044,686",0.26,
"101,127",World,OWID_WRL,2021-06-25,"2,147,483,647","1,783,291,290","608,797,300","107,674","46,588,744","42,490,066.00",37.06,22.65,7.73,0.00,"5,396.00","19,646,137",0.25,
"101,126",World,OWID_WRL,2021-06-24,"2,147,483,647","1,768,287,863","601,063,444","105,867","48,865,078","42,208,783.00",36.47,22.45,7.63,0.00,"5,360.00","19,416,189",0.25,
"101,125",World,OWID_WRL,2021-06-23,"2,147,483,647","1,752,857,276","592,830,643","104,215","44,445,484","41,776,335.00",35.85,22.26,7.53,0.00,"5,305.00","19,502,335",0.25,
"101,124",World,OWID_WRL,2021-06-22,"2,147,483,647","1,741,071,571","585,484,004","102,717","45,417,677","41,495,768.00",35.30,22.11,7.43,0.00,"5,269.00","19,586,367",0.25,
"101,123",World,OWID_WRL,2021-06-21,"2,147,483,647","1,726,770,030","577,786,426","101,075","43,117,130","40,681,726.00",34.74,21.93,7.34,0.00,"5,166.00","19,232,182",0.24,
"101,122",World,OWID_WRL,2021-06-20,"2,147,483,647","1,709,939,994","571,411,022","99,688","31,733,307","38,616,229.00",34.20,21.71,7.26,0.00,"4,904.00","18,396,118",0.23,
"101,121",World,OWID_WRL,2021-06-19,"2,147,483,647","1,700,193,383","566,640,415","99,374","37,262,699","37,781,584.00",33.78,21.59,7.20,0.00,"4,798.00","18,220,397",0.23,
"101,120",World,OWID_WRL,2021-06-18,"2,147,483,647","1,689,287,799","560,711,613","98,593","44,619,669","36,699,618.00",33.31,21.45,7.12,0.00,"4,660.00","17,971,709",0.23,
"101,119",World,OWID_WRL,2021-06-17,"2,147,483,647","1,676,005,133","553,410,126","96,714","45,837,802","35,750,438.00",32.74,21.28,7.03,0.00,"4,540.00","17,868,200",0.23,
"101,118",World,OWID_WRL,2021-06-16,"2,147,483,647","1,660,472,901","545,670,629","94,132","42,481,460","34,969,273.00",32.17,21.09,6.93,0.00,"4,441.00","17,382,435",0.22,
"101,117",World,OWID_WRL,2021-06-15,"2,147,483,647","1,647,960,792","538,254,618","92,219","39,720,033","34,096,655.00",31.64,20.93,6.84,0.00,"4,330.00","17,368,735",0.22,
"101,116",World,OWID_WRL,2021-06-14,"2,147,483,647","1,635,230,017","530,598,290","90,060","28,658,633","33,371,849.00",31.14,20.76,6.74,0.00,"4,238.00","17,419,644",0.22,
"101,115",World,OWID_WRL,2021-06-13,"2,147,483,647","1,624,450,212","524,286,635","88,024","25,890,785","33,877,863.00",30.78,20.63,6.66,0.00,"4,302.00","17,342,233",0.22,
"101,114",World,OWID_WRL,2021-06-12,"2,147,483,647","1,615,980,579","519,805,010","87,503","29,688,900","33,754,565.00",30.44,20.52,6.60,0.00,"4,286.00","17,211,177",0.22,
"101,113",World,OWID_WRL,2021-06-11,"2,147,483,647","1,605,384,407","514,281,807","86,641","37,975,415","34,065,180.00",30.04,20.39,6.53,0.00,"4,326.00","17,104,339",0.22,
"101,112",World,OWID_WRL,2021-06-10,"2,147,483,647","1,592,590,967","507,114,593","84,454","40,369,411","34,499,071.00",29.56,20.22,6.44,0.00,"4,381.00","11,402,473",0.15,
"101,111",World,OWID_WRL,2021-06-09,"2,147,483,647","958,663,943","500,292,560","82,123","36,372,836","33,904,032.00",29.07,12.17,6.35,0.00,"4,305.00","11,185,338",0.14,
"101,110",World,OWID_WRL,2021-06-08,"2,147,483,647","944,912,462","493,011,987","79,841","34,646,176","34,610,605.00",28.60,12.00,6.26,0.00,"4,395.00","11,006,963",0.14,
"101,109",World,OWID_WRL,2021-06-07,"2,147,483,647","931,152,440","486,019,273","77,635","32,200,396","35,064,198.00",28.15,11.82,6.17,0.00,"4,453.00","10,686,534",0.14,
"101,108",World,OWID_WRL,2021-06-06,"2,147,483,647","920,872,361","480,930,174","75,833","25,027,374","35,429,429.00",27.75,11.69,6.11,0.00,"4,499.00","10,353,716",0.13,
"101,107",World,OWID_WRL,2021-06-05,"2,147,483,647","913,373,868","477,007,127","75,392","31,862,951","35,715,810.00",27.42,11.60,6.06,0.00,"4,535.00","10,180,694",0.13,
"101,106",World,OWID_WRL,2021-06-04,"2,127,117,631","904,504,060","471,765,357","74,436","41,014,441","35,752,858.00",27.01,11.49,5.99,0.00,"4,540.00","10,332,707",0.13,
"101,105",World,OWID_WRL,2021-06-03,"2,086,706,352","891,108,186","465,516,502","71,909","36,204,099","34,920,086.00",26.50,11.32,5.91,0.00,"4,434.00","9,842,888",0.13,
"101,104",World,OWID_WRL,2021-06-02,"2,051,752,245","880,388,135","460,010,975","69,620","41,317,843","34,760,613.00",26.05,11.18,5.84,0.00,"4,414.00","9,813,623",0.13,
"101,103",World,OWID_WRL,2021-06-01,"2,011,203,021","868,601,721","453,823,192","67,169","37,820,016","34,189,839.00",25.54,11.03,5.76,0.00,"4,342.00","9,689,903",0.12,
"101,102",World,OWID_WRL,2021-05-31,"1,972,328,686","857,405,565","447,326,210","64,615","34,614,899","33,436,456.00",25.05,10.89,5.68,0.00,"4,246.00","9,404,178",0.12,
"101,101",World,OWID_WRL,2021-05-30,"1,935,177,023","848,921,906","442,549,170","62,963","26,848,827","32,632,246.00",24.57,10.78,5.62,0.00,"4,144.00","9,413,594",0.12,
"101,100",World,OWID_WRL,2021-05-29,"1,907,821,099","842,756,425","439,356,813","62,717","31,920,978","31,888,445.00",24.23,10.70,5.58,0.00,"4,049.00","9,359,610",0.12,
"101,099",World,OWID_WRL,2021-05-28,"1,875,751,591","832,670,899","435,279,390","62,014","34,966,693","31,044,393.00",23.82,10.57,5.53,0.00,"3,942.00","9,014,877",0.11,
"101,098",World,OWID_WRL,2021-05-27,"1,841,056,413","822,226,747","429,431,277","59,690","34,907,084","30,718,575.00",23.38,10.44,5.45,0.00,"3,901.00","8,899,398",0.11,
"101,097",World,OWID_WRL,2021-05-26,"1,807,917,989","812,336,886","423,961,874","57,175","37,133,915","30,525,345.00",22.96,10.32,5.38,0.00,"3,876.00","8,739,860",0.11,
"101,096",World,OWID_WRL,2021-05-25,"1,771,825,236","801,968,456","418,493,863","54,695","33,662,246","29,393,193.00",22.50,10.18,5.31,0.00,"3,732.00","8,496,772",0.11,
"101,095",World,OWID_WRL,2021-05-24,"1,738,920,260","793,716,891","413,594,969","52,166","28,984,845","28,716,849.00",22.08,10.08,5.25,0.00,"3,647.00","8,579,959",0.11,
"101,094",World,OWID_WRL,2021-05-23,"1,709,431,841","784,482,820","409,603,356","51,387","21,641,674","28,463,869.00",21.71,9.96,5.20,0.00,"3,614.00","8,460,066",0.11,
"101,093",World,OWID_WRL,2021-05-22,"1,687,038,538","778,802,526","406,568,813","51,094","26,012,063","28,383,011.00",21.42,9.89,5.16,0.00,"3,604.00","8,347,043",0.11,
"101,092",World,OWID_WRL,2021-05-21,"1,659,313,847","769,888,106","401,547,004","50,302","32,685,264","28,071,189.00",21.07,9.78,5.10,0.00,"3,565.00","8,307,930",0.11,
"101,091",World,OWID_WRL,2021-05-20,"1,627,804,458","761,076,413","395,184,228","47,975","33,553,692","27,272,861.00",20.67,9.66,5.02,0.00,"3,463.00","8,043,662",0.10,
"101,090",World,OWID_WRL,2021-05-19,"1,593,911,320","750,892,832","388,961,376","45,285","29,212,032","26,257,926.00",20.24,9.54,4.94,0.00,"3,334.00","7,736,968",0.10,
"101,089",World,OWID_WRL,2021-05-18,"1,565,876,767","742,268,362","383,356,427","42,563","28,927,665","26,005,260.00",19.88,9.43,4.87,0.00,"3,302.00","7,691,136",0.10,
"101,088",World,OWID_WRL,2021-05-17,"1,537,289,274","733,159,530","377,635,199","40,391","27,213,791","25,380,293.00",19.52,9.31,4.80,0.00,"3,223.00","7,531,453",0.10,
"101,087",World,OWID_WRL,2021-05-16,"1,510,256,580","725,619,272","373,160,543","38,679","21,075,468","24,570,562.00",19.18,9.21,4.74,0.00,"3,120.00","7,483,771",0.10,
"101,086",World,OWID_WRL,2021-05-15,"1,487,985,955","720,188,289","370,174,627","38,481","23,830,448","23,438,574.00",18.90,9.15,4.70,0.00,"2,976.00","7,369,557",0.09,
"101,085",World,OWID_WRL,2021-05-14,"1,464,459,864","713,280,097","365,955,317","37,915","27,096,909","22,949,932.00",18.60,9.06,4.65,0.00,"2,914.00","7,198,161",0.09,
"101,084",World,OWID_WRL,2021-05-13,"1,437,802,941","705,648,181","360,372,148","36,506","26,449,161","22,834,906.00",18.26,8.96,4.58,0.00,"2,900.00","7,329,867",0.09,
"101,083",World,OWID_WRL,2021-05-12,"1,411,210,164","697,969,869","354,148,247","35,676","27,439,357","22,651,987.00",17.92,8.86,4.50,0.00,"2,876.00","7,433,419",0.09,
"101,082",World,OWID_WRL,2021-05-11,"1,384,323,219","689,158,730","347,476,559","33,739","24,548,890","21,748,490.00",17.58,8.75,4.41,0.00,"2,762.00","7,379,050",0.09,
"101,081",World,OWID_WRL,2021-05-10,"1,359,434,475","679,973,691","339,985,656","31,926","21,541,760","20,902,366.00",17.26,8.63,4.32,0.00,"2,654.00","7,295,401",0.09,
"101,080",World,OWID_WRL,2021-05-09,"1,336,959,898","672,212,109","334,379,243","30,536","13,143,218","20,092,233.00",16.98,8.54,4.25,0.00,"2,551.00","7,122,488",0.09,
"101,079",World,OWID_WRL,2021-05-08,"1,323,188,507","667,929,686","331,752,045","30,240","20,401,774","19,768,683.00",16.80,8.48,4.21,0.00,"2,510.00","7,050,102",0.09,
"101,078",World,OWID_WRL,2021-05-07,"1,303,348,346","662,418,768","326,849,706","29,815","26,282,817","18,919,914.00",16.55,8.41,4.15,0.00,"2,403.00","6,919,191",0.09,
"101,077",World,OWID_WRL,2021-05-06,"1,275,670,777","653,068,900","319,036,806","28,136","25,187,718","18,991,020.00",16.20,8.29,4.05,0.00,"2,412.00","6,861,783",0.09,
"101,076",World,OWID_WRL,2021-05-05,"1,251,682,247","644,559,171","311,852,960","26,053","21,109,937","19,038,434.00",15.89,8.18,3.96,0.00,"2,418.00","6,758,050",0.09,
"101,075",World,OWID_WRL,2021-05-04,"1,231,041,330","636,368,594","304,328,056","24,323","18,620,306","19,541,214.00",15.63,8.08,3.86,0.00,"2,481.00","6,854,075",0.09,
"101,074",World,OWID_WRL,2021-05-03,"1,211,454,510","629,109,940","297,583,696","22,842","15,894,546","19,953,118.00",15.38,7.99,3.78,0.00,"2,534.00","6,950,937",0.09,
"101,073",World,OWID_WRL,2021-05-02,"1,196,689,197","623,750,527","293,020,485","21,790","10,876,956","20,289,155.00",15.20,7.92,3.72,0.00,"2,576.00","7,203,474",0.09,
"101,072",World,OWID_WRL,2021-05-01,"1,185,633,557","620,273,141","290,407,392","21,639","14,465,016","20,439,827.00",15.06,7.88,3.69,0.00,"2,596.00","7,378,832",0.09,
"101,071",World,OWID_WRL,2021-04-30,"1,171,613,380","615,355,135","286,723,119","21,240","26,779,959","20,515,698.00",14.88,7.81,3.64,0.00,"2,605.00","7,583,361",0.10,
"101,070",World,OWID_WRL,2021-04-29,"1,145,503,486","607,336,765","280,360,492","19,672","25,518,382","19,561,418.00",14.55,7.71,3.56,0.00,"2,484.00","7,653,430",0.10,
"101,069",World,OWID_WRL,2021-04-28,"1,120,812,305","598,424,872","272,748,818","17,923","24,633,328","19,165,227.00",14.23,7.60,3.46,0.00,"2,434.00","7,720,758",0.10,
"101,068",World,OWID_WRL,2021-04-27,"1,094,852,834","587,972,537","265,451,357","16,142","21,503,638","18,316,442.00",13.90,7.47,3.37,0.00,"2,326.00","7,535,910",0.10,
"101,067",World,OWID_WRL,2021-04-26,"1,073,920,095","580,171,844","259,071,729","14,956","18,246,803","17,598,230.00",13.64,7.37,3.29,0.00,"2,235.00","7,413,590",0.09,
"101,066",World,OWID_WRL,2021-04-25,"1,056,676,861","573,159,008","253,657,306","14,197","11,931,689","17,203,340.00",13.42,7.28,3.22,0.00,"2,185.00","7,370,533",0.09,
"101,065",World,OWID_WRL,2021-04-24,"1,039,690,113","565,363,087","249,390,476","14,051","14,996,085","16,783,456.00",13.20,7.18,3.17,0.00,"2,131.00","7,324,697",0.09,
"101,064",World,OWID_WRL,2021-04-23,"1,027,252,578","560,584,339","245,909,888","13,652","20,099,989","16,584,684.00",13.04,7.12,3.12,0.00,"2,106.00","7,424,786",0.09,
"101,063",World,OWID_WRL,2021-04-22,"1,008,376,545","552,548,506","240,271,740","12,648","22,745,036","16,401,131.00",12.80,7.02,3.05,0.00,"2,083.00","7,491,101",0.10,
"101,062",World,OWID_WRL,2021-04-21,"985,985,310","543,860,728","233,743,926","11,509","18,690,379","15,912,240.00",12.52,6.91,2.97,0.00,"2,021.00","7,559,461",0.10,
"101,061",World,OWID_WRL,2021-04-20,"966,692,652","535,440,071","228,436,710","10,430","16,474,324","15,978,150.00",12.28,6.80,2.90,0.00,"2,029.00","7,906,019",0.10,
"101,060",World,OWID_WRL,2021-04-19,"952,003,350","527,865,774","222,123,563","9,638","15,480,698","16,222,180.00",12.09,6.70,2.82,0.00,"2,060.00","8,229,825",0.11,
"101,059",World,OWID_WRL,2021-04-18,"936,250,182","520,116,149","217,317,105","9,050","8,990,398","16,676,137.00",11.89,6.60,2.76,0.00,"2,118.00","8,578,608",0.11,
"101,058",World,OWID_WRL,2021-04-17,"926,020,769","515,031,386","214,684,811","8,950","13,597,290","17,002,289.00",11.76,6.54,2.73,0.00,"2,159.00","8,878,039",0.11,
"101,057",World,OWID_WRL,2021-04-16,"912,541,785","507,869,740","211,039,354","8,726","18,807,731","17,321,896.00",11.59,6.45,2.68,0.00,"2,200.00","9,137,990",0.12,
"101,056",World,OWID_WRL,2021-04-15,"893,960,040","498,753,085","205,622,412","8,086","19,325,590","17,901,780.00",11.35,6.33,2.61,0.00,"2,273.00","9,467,172",0.12,
"101,055",World,OWID_WRL,2021-04-14,"875,060,001","489,841,202","200,193,518","7,456","19,145,944","18,588,711.00",11.11,6.22,2.54,0.00,"2,360.00","9,922,813",0.13,
"101,054",World,OWID_WRL,2021-04-13,"855,760,026","479,549,613","194,819,299","7,000","18,174,392","18,698,763.00",10.87,6.09,2.47,0.00,"2,374.00","10,027,273",0.13,
"101,053",World,OWID_WRL,2021-04-12,"838,334,840","470,344,347","190,366,957","6,790","18,652,157","18,683,570.00",10.65,5.97,2.42,0.00,"2,373.00","10,217,882",0.13,
"101,052",World,OWID_WRL,2021-04-11,"819,656,474","460,539,735","185,947,147","6,577","11,301,921","18,163,236.00",10.41,5.85,2.36,0.00,"2,306.00","10,064,367",0.13,
"101,051",World,OWID_WRL,2021-04-10,"808,370,751","454,331,870","183,686,661","6,527","15,831,547","18,002,921.00",10.27,5.77,2.33,0.00,"2,286.00","9,957,896",0.13,
